Time (sec),Semi-Major Axis (km),Eccentricity,Inclination (deg),RAAN (deg),Argument of Periapsis (deg),True Anomaly (deg),Orbital Energy (km^2/sec^2),Radius_1 (km),Radius_2 (km),Radius_3 (km),Velocity_1 (km/s),Velocity_2 (km/s),Velocity_3 (km/s),Acceleration_1 (km/s^2),Acceleration_2 (km/s^2),Acceleration_3 (km/s^2),Angular_Momemntum_1 (km^2/s),Angular_Momemntum_2 (km^2/s),Angular_Momemntum_3 (km^2/s)
            0.43,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      38.98267743,    -0.3322063571,      1.354339039,     0.3521119911,   -0.02582507918,    -0.1761167998,     0.8561850541,    0.02226234662,    -0.5045204542,   0.008681517327,    0.01255147273,    0.02994988601,   -0.02560253483,       1.22157768
            0.44,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      39.34005078,    -0.3322063571,       1.35255319,     0.3606673702,   -0.02560198625,    -0.1810510518,     0.8548857686,    0.02235609038,    -0.5040369495,   0.008673197438,    0.01253944409,    0.02994988601,   -0.02560253483,       1.22157768
            0.45,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      39.69719494,    -0.3322063571,      1.350718055,     0.3692096068,   -0.02537796039,    -0.1859739635,     0.8535565964,    0.02244892973,    -0.5035503774,   0.008664824766,    0.01252733914,    0.02994988601,   -0.02560253483,       1.22157768
            0.46,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      40.05410839,    -0.3322063571,      1.348833749,     0.3777384029,   -0.02515301067,    -0.1908853389,     0.8521976542,    0.02254086229,    -0.5030607722,   0.008656399903,    0.01251515873,    0.02994988601,   -0.02560253483,       1.22157768
            0.47,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      40.41078962,    -0.3322063571,      1.346900388,     0.3862534611,   -0.02492714617,    -0.1957849832,     0.8508090599,    0.02263188577,    -0.5025681685,   0.008647923443,    0.01250290372,    0.02994988601,   -0.02560253483,       1.22157768
            0.48,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      40.76723715,    -0.3322063571,      1.344918089,     0.3947544856,     -0.024700376,    -0.2006727029,     0.8493909329,    0.02272199793,     -0.502072601,   0.008639395983,    0.01249057498,    0.02994988601,   -0.02560253483,       1.22157768
            0.49,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      41.12344952,    -0.3322063571,      1.342886974,     0.4032411817,   -0.02447270926,    -0.2055483061,     0.8479433938,    0.02281119659,    -0.5015741043,   0.008630818119,    0.01247817337,    0.02994988601,   -0.02560253483,       1.22157768
             0.5,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      41.47942525,    -0.3322063571,      1.340807164,     0.4117132559,   -0.02424415512,    -0.2104116022,     0.8464665647,    0.02289947963,    -0.5010727131,   0.008622190449,    0.01246569974,    0.02994988601,   -0.02560253483,       1.22157768
            0.51,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      41.83516292,    -0.3322063571,      1.338678784,     0.4201704158,   -0.02401472273,    -0.2152624023,     0.8449605692,    0.02298684502,    -0.5005684623,   0.008613513571,    0.01245315498,    0.02994988601,   -0.02560253483,       1.22157768
            0.52,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,       42.1906611,    -0.3322063571,      1.336501959,     0.4286123704,   -0.02378442128,    -0.2201005185,     0.8434255318,    0.02307329076,    -0.5000613866,   0.008604788084,    0.01244053994,    0.02994988601,   -0.02560253483,       1.22157768
            0.53,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      42.54591837,    -0.3322063571,      1.334276816,       0.43703883,   -0.02355325998,    -0.2249257648,     0.8418615787,    0.02315881492,     -0.499551521,    0.00859601459,    0.01242785549,    0.02994988601,   -0.02560253483,       1.22157768
            0.54,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      42.90093334,    -0.3322063571,      1.332003487,      0.445449506,   -0.02332124806,    -0.2297379565,     0.8402688372,    0.02324341566,    -0.4990389003,   0.008587193689,     0.0124151025,    0.02994988601,   -0.02560253483,       1.22157768
            0.55,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      43.25570463,    -0.3322063571,      1.329682101,     0.4538441112,   -0.02308839476,    -0.2345369102,     0.8386474357,    0.02332709116,    -0.4985235596,   0.008578325982,    0.01240228184,    0.02994988601,   -0.02560253483,       1.22157768
            0.56,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      43.61023088,    -0.3322063571,      1.327312793,     0.4622223597,   -0.02285470933,    -0.2393224443,     0.8369975042,     0.0234098397,    -0.4980055338,   0.008569412072,    0.01238939438,    0.02994988601,   -0.02560253483,       1.22157768
            0.57,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      43.96451072,    -0.3322063571,      1.324895698,     0.4705839667,   -0.02262020106,    -0.2440943784,     0.8353191736,     0.0234916596,    -0.4974848579,    0.00856045256,    0.01237644099,    0.02994988601,   -0.02560253483,       1.22157768
            0.58,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      44.31854284,    -0.3322063571,      1.322430952,     0.4789286489,   -0.02238487924,    -0.2488525339,     0.8336125761,    0.02357254926,     -0.496961567,   0.008551448051,    0.01236342254,    0.02994988601,   -0.02560253483,       1.22157768
            0.59,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,       44.6723259,    -0.3322063571,      1.319918694,     0.4872561244,   -0.02214875318,    -0.2535967334,     0.8318778452,    0.02365250711,    -0.4964356961,   0.008542399147,    0.01235033992,    0.02994988601,   -0.02560253483,       1.22157768
             0.6,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,       45.0258586,    -0.3322063571,      1.317359064,     0.4955661125,   -0.02191183221,    -0.2583268013,     0.8301151154,    0.02373153167,    -0.4959072803,   0.008533306452,    0.01233719397,    0.02994988601,   -0.02560253483,       1.22157768
            0.61,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      45.37913966,    -0.3322063571,      1.314752205,     0.5038583338,   -0.02167412566,    -0.2630425634,     0.8283245224,    0.02380962152,    -0.4953763547,   0.008524170568,    0.01232398559,    0.02994988601,   -0.02560253483,       1.22157768
            0.62,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,       45.7321678,    -0.3322063571,      1.312098261,     0.5121325105,    -0.0214356429,    -0.2677438469,      0.826506203,    0.02388677529,    -0.4948429543,   0.008514992101,    0.01231071564,    0.02994988601,   -0.02560253483,       1.22157768
            0.63,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      46.08494175,    -0.3322063571,      1.309397377,     0.5203883659,   -0.02119639328,    -0.2724304807,     0.8246602951,    0.02396299167,    -0.4943071142,   0.008505771652,      0.012297385,    0.02994988601,   -0.02560253483,       1.22157768
            0.64,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      46.43746028,    -0.3322063571,      1.306649701,     0.5286256249,   -0.02095638619,    -0.2771022952,     0.8227869378,    0.02403826941,    -0.4937688696,   0.008496509827,    0.01228399454,    0.02994988601,   -0.02560253483,       1.22157768
            0.65,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      46.78972216,    -0.3322063571,      1.303855381,     0.5368440137,   -0.02071563102,    -0.2817591225,     0.8208862711,    0.02411260735,    -0.4932282554,   0.008487207228,    0.01227054512,    0.02994988601,   -0.02560253483,       1.22157768
            0.66,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      47.14172617,    -0.3322063571,      1.301014569,     0.5450432598,   -0.02047413718,    -0.2864007958,     0.8189584362,    0.02418600434,    -0.4926853068,   0.008477864459,    0.01225703763,    0.02994988601,   -0.02560253483,       1.22157768
            0.67,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      47.49347112,    -0.3322063571,      1.298127416,     0.5532230923,   -0.02023191408,    -0.2910271505,     0.8170035751,    0.02425845933,    -0.4921400587,   0.008468482123,    0.01224347294,    0.02994988601,   -0.02560253483,       1.22157768
            0.68,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      47.84495582,    -0.3322063571,      1.295194077,     0.5613832417,   -0.01998897114,     -0.295638023,     0.8150218309,     0.0243299713,    -0.4915925462,   0.008459060821,    0.01222985191,    0.02994988601,   -0.02560253483,       1.22157768
            0.69,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,       48.1961791,    -0.3322063571,      1.292214708,     0.5695234398,    -0.0197453178,    -0.3002332516,     0.8130133479,    0.02440053932,    -0.4910428042,   0.008449601156,    0.01221617541,    0.02994988601,   -0.02560253483,       1.22157768
             0.7,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      48.54713983,    -0.3322063571,      1.289189465,       0.57764342,    -0.0195009635,     -0.304812676,     0.8109782711,    0.02447016249,    -0.4904908678,    0.00844010373,    0.01220244432,    0.02994988601,   -0.02560253483,       1.22157768
            0.71,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      48.89783684,    -0.3322063571,      1.286118508,      0.585742917,    -0.0192559177,    -0.3093761376,     0.8089167465,    0.02453883999,    -0.4899367718,   0.008430569144,    0.01218865951,    0.02994988601,   -0.02560253483,       1.22157768
            0.72,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      49.24826904,    -0.3322063571,      1.283001996,     0.5938216672,   -0.01901018986,    -0.3139234794,     0.8068289211,    0.02460657105,    -0.4893805511,   0.008420997997,    0.01217482184,    0.02994988601,   -0.02560253483,       1.22157768
            0.73,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      49.59843531,    -0.3322063571,      1.279840092,     0.6018794083,   -0.01876378944,    -0.3184545458,     0.8047149427,    0.02467335494,    -0.4888222407,   0.008411390891,    0.01216093218,    0.02994988601,   -0.02560253483,       1.22157768
            0.74,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      49.94833455,    -0.3322063571,       1.27663296,     0.6099158794,   -0.01851672592,    -0.3229691829,     0.8025749601,    0.02473919102,    -0.4882618752,   0.008401748422,    0.01214699139,    0.02994988601,   -0.02560253483,       1.22157768
            0.75,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      50.29796571,    -0.3322063571,      1.273380764,     0.6179308213,   -0.01826900878,    -0.3274672385,      0.800409123,     0.0248040787,    -0.4876994895,   0.008392071191,    0.01213300034,    0.02994988601,   -0.02560253483,       1.22157768
            0.76,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,       50.6473277,    -0.3322063571,      1.270083671,     0.6259239762,    -0.0180206475,    -0.3319485619,     0.7982175817,    0.02486801742,    -0.4871351182,   0.008382359793,     0.0121189599,    0.02994988601,   -0.02560253483,       1.22157768
            0.77,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,       50.9964195,    -0.3322063571,      1.266741849,     0.6338950878,   -0.01777165159,    -0.3364130039,     0.7960004876,     0.0249310067,    -0.4865687961,   0.008372614824,    0.01210487092,    0.02994988601,   -0.02560253483,       1.22157768
            0.78,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      51.34524007,    -0.3322063571,      1.263355468,     0.6418439013,   -0.01752203054,    -0.3408604171,     0.7937579928,    0.02499304612,    -0.4860005576,   0.008362836881,    0.01209073427,    0.02994988601,   -0.02560253483,       1.22157768
            0.79,      1.505088597,    0.08658688281,      1.847416313,      49.47466117,      286.1022576,      51.69378839,    -0.3322063571,      1.259924698,     0.6497701635,   -0.01727179384,    -0.3452906555,     0.7914902503,    0.02505413529,    -0.4854304373,   0.008353026557,     0.0120765508,    0.02994988601,   -0.02560253483,       1.22157768
             0.8,      1.505088597,     0.0865868828,      1.847416313,      49.47466117,      286.1022576,      52.04206348,    -0.3322063571,      1.256449712,     0.6576736226,     -0.017020951,    -0.3497035749,     0.7891974136,    0.02511427392,    -0.4848584696,   0.008343184444,    0.01206232138,    0.02994988601,   -0.02560253483,       1.22157768
            0.81,      1.505088597,     0.0865868828,      1.847416313,      49.47466117,      286.1022576,      52.39006434,    -0.3322063571,      1.252930685,     0.6655540286,   -0.01676951153,    -0.3540990326,     0.7868796371,    0.02517346173,     -0.484284689,   0.008333311135,    0.01204804685,    0.02994988601,   -0.02560253483,       1.22157768
            0.82,      1.505088597,     0.0865868828,      1.847416313,      49.47466117,      286.1022576,         52.73779,    -0.3322063571,       1.24936779,     0.6734111328,   -0.01651748494,    -0.3584768875,     0.7845370762,    0.02523169851,    -0.4837091297,   0.008323407219,    0.01203372807,    0.02994988601,   -0.02560253483,       1.22157768
            0.83,      1.505088597,     0.0865868828,      1.847416313,      49.47466117,      286.1022576,      53.08523953,    -0.3322063571,      1.245761206,      0.681244688,   -0.01626488073,    -0.3628370001,     0.7821698866,    0.02528898412,     -0.483131826,   0.008313473286,    0.01201936589,    0.02994988601,   -0.02560253483,       1.22157768
