Time (sec),Semi-Major Axis (km),Eccentricity,Inclination (deg),RAAN (deg),Argument of Periapsis (deg),True Anomaly (deg),Orbital Energy (km^2/sec^2),Radius_1 (km),Radius_2 (km),Radius_3 (km),Velocity_1 (km/s),Velocity_2 (km/s),Velocity_3 (km/s),Acceleration_1 (km/s^2),Acceleration_2 (km/s^2),Acceleration_3 (km/s^2),Angular_Momemntum_1 (km^2/s),Angular_Momemntum_2 (km^2/s),Angular_Momemntum_3 (km^2/s)
          0.6468,             7121,            0.063,               45,                0,              360,    0.04425958054,     -27.98767321,      6672.375127,      3.644602801,      3.644602801,  -0.005790906933,      5.634820839,      5.634820839,  -0.008953165229,               -0,               -0,  2.256238679e-15,     -37597.65952,      37597.65952
          0.6469,             7121,            0.063,               45,                0,              360,     0.0442664234,     -27.98767321,      6672.375127,      3.645166283,      3.645166283,  -0.005791802249,      5.634820839,      5.634820839,  -0.008953165229,               -0,               -0,  3.125974981e-15,     -37597.65952,      37597.65952
           0.647,             7121,            0.063,               45,                0,              360,    0.04427326626,     -27.98767321,      6672.375126,      3.645729765,      3.645729765,  -0.005792697565,      5.634820838,      5.634820838,  -0.008953165228,               -0,               -0,  1.138121215e-16,     -37597.65952,      37597.65952
          0.6471,             7121,            0.063,               45,                0,              360,     0.0442801091,     -27.98767321,      6672.375125,      3.646293247,      3.646293247,  -0.005793592882,      5.634820838,      5.634820838,  -0.008953165228,               -0,               -0,  1.975570112e-16,     -37597.65952,      37597.65952
          0.6472,             7121,            0.063,               45,                0,              360,    0.04428695196,     -27.98767321,      6672.375125,      3.646856729,      3.646856729,  -0.005794488198,      5.634820837,      5.634820837,  -0.008953165228,               -0,               -0,  3.249589202e-15,     -37597.65952,      37597.65952
          0.6473,             7121,            0.063,               45,                0,              360,    0.04429379481,     -27.98767321,      6672.375124,      3.647420211,      3.647420211,  -0.005795383514,      5.634820837,      5.634820837,  -0.008953165228,               -0,               -0,  2.350014647e-15,     -37597.65952,      37597.65952
          0.6474,             7121,            0.063,               45,                0,              360,    0.04430063766,     -27.98767321,      6672.375124,      3.647983693,      3.647983693,  -0.005796278831,      5.634820836,      5.634820836,  -0.008953165228,               -0,               -0,  1.660122419e-15,     -37597.65952,      37597.65952
          0.6475,             7121,            0.063,               45,                0,              360,    0.04430748051,     -27.98767321,      6672.375123,      3.648547175,      3.648547175,  -0.005797174147,      5.634820836,      5.634820836,  -0.008953165228,               -0,               -0,  1.941523449e-18,     -37597.65952,      37597.65952
          0.6476,             7121,            0.063,               45,                0,              360,    0.04431432337,     -27.98767321,      6672.375123,      3.649110657,      3.649110657,  -0.005798069463,      5.634820835,      5.634820835,  -0.008953165227,               -0,               -0,  8.005651918e-16,     -37597.65952,      37597.65952
          0.6477,             7121,            0.063,               45,                0,              360,    0.04432116623,     -27.98767321,      6672.375122,      3.649674139,      3.649674139,  -0.005798964779,      5.634820835,      5.634820835,  -0.008953165227,               -0,               -0,  3.756592971e-16,     -37597.65952,      37597.65952
          0.6478,             7121,            0.063,               45,                0,              360,    0.04432800907,     -27.98767321,      6672.375121,      3.650237622,      3.650237622,  -0.005799860096,      5.634820834,      5.634820834,  -0.008953165227,               -0,               -0,  3.202667617e-15,     -37597.65952,      37597.65952
          0.6479,             7121,            0.063,               45,                0,              360,    0.04433485194,     -27.98767321,      6672.375121,      3.650801104,      3.650801104,  -0.005800755412,      5.634820834,      5.634820834,  -0.008953165227,               -0,               -0,  9.981917995e-16,     -37597.65952,      37597.65952
           0.648,             7121,            0.063,               45,                0,              360,    0.04434169479,     -27.98767321,       6672.37512,      3.651364586,      3.651364586,  -0.005801650728,      5.634820833,      5.634820833,  -0.008953165227,               -0,               -0,  7.400387542e-16,     -37597.65952,      37597.65952
          0.6481,             7121,            0.063,               45,                0,              360,    0.04434853765,     -27.98767321,       6672.37512,      3.651928068,      3.651928068,  -0.005802546044,      5.634820833,      5.634820833,  -0.008953165227,               -0,               -0,  1.073748807e-16,     -37597.65952,      37597.65952
          0.6482,             7121,            0.063,               45,                0,              360,    0.04435538049,     -27.98767321,      6672.375119,       3.65249155,       3.65249155,  -0.005803441361,      5.634820832,      5.634820832,  -0.008953165227,               -0,               -0,  1.164791939e-15,     -37597.65952,      37597.65952
          0.6483,             7121,            0.063,               45,                0,              360,    0.04436222334,     -27.98767321,      6672.375119,      3.653055032,      3.653055032,  -0.005804336677,      5.634820832,      5.634820832,  -0.008953165226,               -0,               -0,   2.31955802e-16,     -37597.65952,      37597.65952
          0.6484,             7121,            0.063,               45,                0,              360,     0.0443690662,     -27.98767321,      6672.375118,      3.653618514,      3.653618514,  -0.005805231993,      5.634820831,      5.634820831,  -0.008953165226,               -0,               -0,  1.784310249e-15,     -37597.65952,      37597.65952
          0.6485,             7121,            0.063,               45,                0,              360,    0.04437590905,     -27.98767321,      6672.375117,      3.654181996,      3.654181996,  -0.005806127309,      5.634820831,      5.634820831,  -0.008953165226,               -0,               -0,  1.091170606e-15,     -37597.65952,      37597.65952
          0.6486,             7121,            0.063,               45,                0,              360,    0.04438275191,     -27.98767321,      6672.375117,      3.654745478,      3.654745478,  -0.005807022626,       5.63482083,       5.63482083,  -0.008953165226,               -0,               -0,  1.577630104e-15,     -37597.65952,      37597.65952
          0.6487,             7121,            0.063,               45,                0,              360,    0.04438959476,     -27.98767321,      6672.375116,       3.65530896,       3.65530896,  -0.005807917942,       5.63482083,       5.63482083,  -0.008953165226,               -0,               -0,  6.137051646e-16,     -37597.65952,      37597.65952
          0.6488,             7121,            0.063,               45,                0,              360,    0.04439643762,     -27.98767321,      6672.375116,      3.655872442,      3.655872442,  -0.005808813258,      5.634820829,      5.634820829,  -0.008953165226,               -0,               -0,  5.741384709e-16,     -37597.65952,      37597.65952
          0.6489,             7121,            0.063,               45,                0,              360,    0.04440328046,     -27.98767321,      6672.375115,      3.656435924,      3.656435924,  -0.005809708575,      5.634820829,      5.634820829,  -0.008953165226,               -0,               -0,  2.686806322e-15,     -37597.65952,      37597.65952
           0.649,             7121,            0.063,               45,                0,              360,    0.04441012332,     -27.98767321,      6672.375114,      3.656999407,      3.656999407,  -0.005810603891,      5.634820828,      5.634820828,  -0.008953165225,               -0,               -0,    1.9148769e-15,     -37597.65952,      37597.65952
          0.6491,             7121,            0.063,               45,                0,              360,    0.04441696617,     -27.98767321,      6672.375114,      3.657562889,      3.657562889,  -0.005811499207,      5.634820828,      5.634820828,  -0.008953165225,               -0,               -0,  2.733793985e-15,     -37597.65952,      37597.65952
          0.6492,             7121,            0.063,               45,                0,              360,    0.04442380904,     -27.98767321,      6672.375113,      3.658126371,      3.658126371,  -0.005812394523,      5.634820827,      5.634820827,  -0.008953165225,               -0,               -0,  4.128729018e-16,     -37597.65952,      37597.65952
          0.6493,             7121,            0.063,               45,                0,              360,    0.04443065188,     -27.98767321,      6672.375113,      3.658689853,      3.658689853,   -0.00581328984,      5.634820827,      5.634820827,  -0.008953165225,               -0,               -0,   2.98027111e-15,     -37597.65952,      37597.65952
          0.6494,             7121,            0.063,               45,                0,              360,    0.04443749473,     -27.98767321,      6672.375112,      3.659253335,      3.659253335,  -0.005814185156,      5.634820826,      5.634820826,  -0.008953165225,               -0,               -0,  2.152590256e-15,     -37597.65952,      37597.65952
          0.6495,             7121,            0.063,               45,                0,              360,    0.04444433759,     -27.98767321,      6672.375112,      3.659816817,      3.659816817,  -0.005815080472,      5.634820826,      5.634820826,  -0.008953165225,               -0,               -0,   2.40527412e-15,     -37597.65952,      37597.65952
          0.6496,             7121,            0.063,               45,                0,              360,    0.04445118045,     -27.98767321,      6672.375111,      3.660380299,      3.660380299,  -0.005815975788,      5.634820825,      5.634820825,  -0.008953165225,               -0,               -0,  5.798857631e-17,     -37597.65952,      37597.65952
          0.6497,             7121,            0.063,               45,                0,              360,    0.04445802329,     -27.98767321,       6672.37511,      3.660943781,      3.660943781,  -0.005816871105,      5.634820825,      5.634820825,  -0.008953165224,               -0,               -0,  1.339332402e-15,     -37597.65952,      37597.65952
          0.6498,             7121,            0.063,               45,                0,              360,    0.04446486616,     -27.98767321,       6672.37511,      3.661507263,      3.661507263,  -0.005817766421,      5.634820824,      5.634820824,  -0.008953165224,               -0,               -0,  3.317178661e-15,     -37597.65952,      37597.65952
          0.6499,             7121,            0.063,               45,                0,              360,    0.04447170902,     -27.98767321,      6672.375109,      3.662070745,      3.662070745,  -0.005818661737,      5.634820824,      5.634820824,  -0.008953165224,               -0,               -0,  1.260842674e-15,     -37597.65952,      37597.65952
            0.65,             7121,            0.063,               45,                0,              360,    0.04447855187,     -27.98767321,      6672.375109,      3.662634227,      3.662634227,  -0.005819557054,      5.634820823,      5.634820823,  -0.008953165224,               -0,               -0,  3.198481904e-15,     -37597.65952,      37597.65952
          0.6501,             7121,            0.063,               45,                0,              360,    0.04448539472,     -27.98767321,      6672.375108,      3.663197709,      3.663197709,   -0.00582045237,      5.634820823,      5.634820823,  -0.008953165224,               -0,               -0,  1.897048547e-15,     -37597.65952,      37597.65952
          0.6502,             7121,            0.063,               45,                0,              360,    0.04449223757,     -27.98767321,      6672.375107,      3.663761191,      3.663761191,  -0.005821347686,      5.634820822,      5.634820822,  -0.008953165224,               -0,               -0,   3.28399896e-15,     -37597.65952,      37597.65952
          0.6503,             7121,            0.063,               45,                0,              360,    0.04449908043,     -27.98767321,      6672.375107,      3.664324674,      3.664324674,  -0.005822243002,      5.634820822,      5.634820822,  -0.008953165223,               -0,               -0,  1.176635892e-15,     -37597.65952,      37597.65952
          0.6504,             7121,            0.063,               45,                0,              360,    0.04450592328,     -27.98767321,      6672.375106,      3.664888156,      3.664888156,  -0.005823138319,      5.634820821,      5.634820821,  -0.008953165223,               -0,               -0,  2.552766254e-15,     -37597.65952,      37597.65952
          0.6505,             7121,            0.063,               45,                0,              360,    0.04451276614,     -27.98767321,      6672.375106,      3.665451638,      3.665451638,  -0.005824033635,      5.634820821,      5.634820821,  -0.008953165223,               -0,               -0,   4.76480876e-16,     -37597.65952,      37597.65952
          0.6506,             7121,            0.063,               45,                0,              360,      0.044519609,     -27.98767321,      6672.375105,       3.66601512,       3.66601512,  -0.005824928951,       5.63482082,       5.63482082,  -0.008953165223,               -0,               -0,  5.770965358e-16,     -37597.65952,      37597.65952
          0.6507,             7121,            0.063,               45,                0,              360,    0.04452645185,     -27.98767321,      6672.375105,      3.666578602,      3.666578602,  -0.005825824267,       5.63482082,       5.63482082,  -0.008953165223,               -0,               -0,  2.246296602e-16,     -37597.65952,      37597.65952
          0.6508,             7121,            0.063,               45,                0,              360,     0.0445332947,     -27.98767321,      6672.375104,      3.667142084,      3.667142084,  -0.005826719584,      5.634820819,      5.634820819,  -0.008953165223,               -0,               -0,  2.844173482e-15,     -37597.65952,      37597.65952
          0.6509,             7121,            0.063,               45,                0,              360,    0.04454013756,     -27.98767321,      6672.375103,      3.667705566,      3.667705566,    -0.0058276149,      5.634820819,      5.634820819,  -0.008953165223,               -0,               -0,  1.202680196e-15,     -37597.65952,      37597.65952
           0.651,             7121,            0.063,               45,                0,              360,    0.04454698041,     -27.98767321,      6672.375103,      3.668269048,      3.668269048,  -0.005828510216,      5.634820818,      5.634820818,  -0.008953165222,               -0,               -0,  1.227606159e-15,     -37597.65952,      37597.65952
          0.6511,             7121,            0.063,               45,                0,              360,    0.04455382326,     -27.98767321,      6672.375102,       3.66883253,       3.66883253,  -0.005829405532,      5.634820818,      5.634820818,  -0.008953165222,               -0,               -0,  2.889678006e-16,     -37597.65952,      37597.65952
          0.6512,             7121,            0.063,               45,                0,              360,    0.04456066611,     -27.98767321,      6672.375102,      3.669396012,      3.669396012,  -0.005830300849,      5.634820817,      5.634820817,  -0.008953165222,               -0,               -0,  2.105493679e-15,     -37597.65952,      37597.65952
          0.6513,             7121,            0.063,               45,                0,              360,    0.04456750896,     -27.98767321,      6672.375101,      3.669959494,      3.669959494,  -0.005831196165,      5.634820817,      5.634820817,  -0.008953165222,               -0,               -0,  2.702213397e-15,     -37597.65952,      37597.65952
          0.6514,             7121,            0.063,               45,                0,              360,    0.04457435182,     -27.98767321,        6672.3751,      3.670522976,      3.670522976,  -0.005832091481,      5.634820816,      5.634820816,  -0.008953165222,               -0,               -0,  1.951506509e-15,     -37597.65952,      37597.65952
          0.6515,             7121,            0.063,               45,                0,              360,    0.04458119469,     -27.98767321,        6672.3751,      3.671086459,      3.671086459,  -0.005832986798,      5.634820816,      5.634820816,  -0.008953165222,               -0,               -0,  3.278466245e-15,     -37597.65952,      37597.65952
          0.6516,             7121,            0.063,               45,                0,              360,    0.04458803752,     -27.98767321,      6672.375099,      3.671649941,      3.671649941,  -0.005833882114,      5.634820815,      5.634820815,  -0.008953165222,               -0,               -0,  3.002758481e-15,     -37597.65952,      37597.65952
          0.6517,             7121,            0.063,               45,                0,              360,    0.04459488039,     -27.98767321,      6672.375099,      3.672213423,      3.672213423,   -0.00583477743,      5.634820815,      5.634820815,  -0.008953165221,               -0,               -0,  9.967627704e-16,     -37597.65952,      37597.65952
          0.6518,             7121,            0.063,               45,                0,              360,    0.04460172324,     -27.98767321,      6672.375098,      3.672776905,      3.672776905,  -0.005835672746,      5.634820815,      5.634820815,  -0.008953165221,               -0,               -0,  6.855723458e-16,     -37597.65952,      37597.65952
          0.6519,             7121,            0.063,               45,                0,              360,    0.04460856609,     -27.98767321,      6672.375098,      3.673340387,      3.673340387,  -0.005836568063,      5.634820814,      5.634820814,  -0.008953165221,               -0,               -0,  1.941566761e-15,     -37597.65952,      37597.65952
           0.652,             7121,            0.063,               45,                0,              360,    0.04461540894,     -27.98767321,      6672.375097,      3.673903869,      3.673903869,  -0.005837463379,      5.634820814,      5.634820814,  -0.008953165221,               -0,               -0,  1.374043436e-15,     -37597.65952,      37597.65952
          0.6521,             7121,            0.063,               45,                0,              360,    0.04462225178,     -27.98767321,      6672.375096,      3.674467351,      3.674467351,  -0.005838358695,      5.634820813,      5.634820813,  -0.008953165221,               -0,               -0,  2.117463113e-15,     -37597.65952,      37597.65952
          0.6522,             7121,            0.063,               45,                0,              360,    0.04462909466,     -27.98767321,      6672.375096,      3.675030833,      3.675030833,  -0.005839254011,      5.634820813,      5.634820813,  -0.008953165221,               -0,               -0,  4.914916655e-16,     -37597.65952,      37597.65952
          0.6523,             7121,            0.063,               45,                0,              360,     0.0446359375,     -27.98767321,      6672.375095,      3.675594315,      3.675594315,  -0.005840149328,      5.634820812,      5.634820812,  -0.008953165221,               -0,               -0,  3.473936006e-15,     -37597.65952,      37597.65952
          0.6524,             7121,            0.063,               45,                0,              360,    0.04464278035,     -27.98767321,      6672.375095,      3.676157797,      3.676157797,  -0.005841044644,      5.634820812,      5.634820812,   -0.00895316522,               -0,               -0,  2.790346512e-16,     -37597.65952,      37597.65952
          0.6525,             7121,            0.063,               45,                0,              360,    0.04464962323,     -27.98767321,      6672.375094,      3.676721279,      3.676721279,   -0.00584193996,      5.634820811,      5.634820811,   -0.00895316522,               -0,               -0,  1.437308191e-15,     -37597.65952,      37597.65952
          0.6526,             7121,            0.063,               45,                0,              360,    0.04465646607,     -27.98767321,      6672.375093,      3.677284761,      3.677284761,  -0.005842835276,      5.634820811,      5.634820811,   -0.00895316522,               -0,               -0,  3.268422501e-15,     -37597.65952,      37597.65952
          0.6527,             7121,            0.063,               45,                0,              360,    0.04466330893,     -27.98767321,      6672.375093,      3.677848244,      3.677848244,  -0.005843730593,       5.63482081,       5.63482081,   -0.00895316522,               -0,               -0,  2.092043456e-15,     -37597.65952,      37597.65952
          0.6528,             7121,            0.063,               45,                0,              360,    0.04467015177,     -27.98767321,      6672.375092,      3.678411726,      3.678411726,  -0.005844625909,       5.63482081,       5.63482081,   -0.00895316522,               -0,               -0,  1.618892054e-15,     -37597.65952,      37597.65952
          0.6529,             7121,            0.063,               45,                0,              360,    0.04467699461,     -27.98767321,      6672.375092,      3.678975208,      3.678975208,  -0.005845521225,      5.634820809,      5.634820809,   -0.00895316522,               -0,               -0,  1.434719138e-15,     -37597.65952,      37597.65952
           0.653,             7121,            0.063,               45,                0,              360,    0.04468383747,     -27.98767321,      6672.375091,       3.67953869,       3.67953869,  -0.005846416542,      5.634820809,      5.634820809,  -0.008953165219,               -0,               -0,  1.411904261e-15,     -37597.65952,      37597.65952
          0.6531,             7121,            0.063,               45,                0,              360,    0.04469068035,     -27.98767321,      6672.375091,      3.680102172,      3.680102172,  -0.005847311858,      5.634820808,      5.634820808,  -0.008953165219,               -0,               -0,  2.473177537e-15,     -37597.65952,      37597.65952
          0.6532,             7121,            0.063,               45,                0,              360,    0.04469752319,     -27.98767321,       6672.37509,      3.680665654,      3.680665654,  -0.005848207174,      5.634820808,      5.634820808,  -0.008953165219,               -0,               -0,  3.440567961e-15,     -37597.65952,      37597.65952
          0.6533,             7121,            0.063,               45,                0,              360,    0.04470436604,     -27.98767321,      6672.375089,      3.681229136,      3.681229136,   -0.00584910249,      5.634820807,      5.634820807,  -0.008953165219,               -0,               -0,  6.337414075e-16,     -37597.65952,      37597.65952
          0.6534,             7121,            0.063,               45,                0,              360,    0.04471120889,     -27.98767321,      6672.375089,      3.681792618,      3.681792618,  -0.005849997807,      5.634820807,      5.634820807,  -0.008953165219,               -0,               -0,  1.030504789e-15,     -37597.65952,      37597.65952
          0.6535,             7121,            0.063,               45,                0,              360,    0.04471805176,     -27.98767321,      6672.375088,        3.6823561,        3.6823561,  -0.005850893123,      5.634820806,      5.634820806,  -0.008953165219,               -0,               -0,   2.00087454e-15,     -37597.65952,      37597.65952
          0.6536,             7121,            0.063,               45,                0,              360,    0.04472489461,     -27.98767321,      6672.375088,      3.682919582,      3.682919582,  -0.005851788439,      5.634820806,      5.634820806,  -0.008953165219,               -0,               -0,  2.648503639e-15,     -37597.65952,      37597.65952
          0.6537,             7121,            0.063,               45,                0,              360,    0.04473173746,     -27.98767321,      6672.375087,      3.683483064,      3.683483064,  -0.005852683755,      5.634820805,      5.634820805,  -0.008953165218,               -0,               -0,  2.563146711e-15,     -37597.65952,      37597.65952
          0.6538,             7121,            0.063,               45,                0,              360,    0.04473858032,     -27.98767321,      6672.375086,      3.684046546,      3.684046546,  -0.005853579072,      5.634820805,      5.634820805,  -0.008953165218,               -0,               -0,   1.61718331e-15,     -37597.65952,      37597.65952
          0.6539,             7121,            0.063,               45,                0,              360,    0.04474542316,     -27.98767321,      6672.375086,      3.684610029,      3.684610029,  -0.005854474388,      5.634820804,      5.634820804,  -0.008953165218,               -0,               -0,  7.333435497e-16,     -37597.65952,      37597.65952
           0.654,             7121,            0.063,               45,                0,              360,    0.04475226603,     -27.98767321,      6672.375085,      3.685173511,      3.685173511,  -0.005855369704,      5.634820804,      5.634820804,  -0.008953165218,               -0,               -0,  2.286370104e-15,     -37597.65952,      37597.65952
          0.6541,             7121,            0.063,               45,                0,              360,    0.04475910887,     -27.98767321,      6672.375085,      3.685736993,      3.685736993,   -0.00585626502,      5.634820803,      5.634820803,  -0.008953165218,               -0,               -0,  2.595928848e-15,     -37597.65952,      37597.65952
          0.6542,             7121,            0.063,               45,                0,              360,    0.04476595172,     -27.98767321,      6672.375084,      3.686300475,      3.686300475,  -0.005857160337,      5.634820803,      5.634820803,  -0.008953165218,               -0,               -0,  2.584749897e-15,     -37597.65952,      37597.65952
          0.6543,             7121,            0.063,               45,                0,              360,    0.04477279459,     -27.98767321,      6672.375084,      3.686863957,      3.686863957,  -0.005858055653,      5.634820802,      5.634820802,  -0.008953165218,               -0,               -0,  1.352982919e-15,     -37597.65952,      37597.65952
          0.6544,             7121,            0.063,               45,                0,              360,    0.04477963746,     -27.98767321,      6672.375083,      3.687427439,      3.687427439,  -0.005858950969,      5.634820802,      5.634820802,  -0.008953165217,               -0,               -0,  3.096950089e-15,     -37597.65952,      37597.65952
          0.6545,             7121,            0.063,               45,                0,              360,    0.04478648029,     -27.98767321,      6672.375082,      3.687990921,      3.687990921,  -0.005859846286,      5.634820801,      5.634820801,  -0.008953165217,               -0,               -0,  3.085966721e-15,     -37597.65952,      37597.65952
          0.6546,             7121,            0.063,               45,                0,              360,    0.04479332314,     -27.98767321,      6672.375082,      3.688554403,      3.688554403,  -0.005860741602,      5.634820801,      5.634820801,  -0.008953165217,               -0,               -0,  1.192412368e-15,     -37597.65952,      37597.65952
          0.6547,             7121,            0.063,               45,                0,              360,    0.04480016601,     -27.98767321,      6672.375081,      3.689117885,      3.689117885,  -0.005861636918,        5.6348208,        5.6348208,  -0.008953165217,               -0,               -0,  1.891730827e-15,     -37597.65952,      37597.65952
          0.6548,             7121,            0.063,               45,                0,              360,    0.04480700886,     -27.98767321,      6672.375081,      3.689681367,      3.689681367,  -0.005862532234,        5.6348208,        5.6348208,  -0.008953165217,               -0,               -0,  4.532374099e-16,     -37597.65952,      37597.65952
          0.6549,             7121,            0.063,               45,                0,              360,    0.04481385171,     -27.98767321,       6672.37508,      3.690244849,      3.690244849,  -0.005863427551,      5.634820799,      5.634820799,  -0.008953165217,               -0,               -0,  1.352375913e-15,     -37597.65952,      37597.65952
           0.655,             7121,            0.063,               45,                0,              360,    0.04482069457,     -27.98767321,      6672.375079,      3.690808331,      3.690808331,  -0.005864322867,      5.634820799,      5.634820799,  -0.008953165217,               -0,               -0,   3.41117533e-15,     -37597.65952,      37597.65952
          0.6551,             7121,            0.063,               45,                0,              360,    0.04482753741,     -27.98767321,      6672.375079,      3.691371813,      3.691371813,  -0.005865218183,      5.634820798,      5.634820798,  -0.008953165216,               -0,               -0,  7.210553128e-16,     -37597.65952,      37597.65952
          0.6552,             7121,            0.063,               45,                0,              360,    0.04483438028,     -27.98767321,      6672.375078,      3.691935296,      3.691935296,  -0.005866113499,      5.634820798,      5.634820798,  -0.008953165216,               -0,               -0,  2.487068051e-15,     -37597.65952,      37597.65952
          0.6553,             7121,            0.063,               45,                0,              360,    0.04484122313,     -27.98767321,      6672.375078,      3.692498778,      3.692498778,  -0.005867008816,      5.634820797,      5.634820797,  -0.008953165216,               -0,               -0,  2.526516305e-15,     -37597.65952,      37597.65952
          0.6554,             7121,            0.063,               45,                0,              360,    0.04484806597,     -27.98767321,      6672.375077,       3.69306226,       3.69306226,  -0.005867904132,      5.634820797,      5.634820797,  -0.008953165216,               -0,               -0,  3.214142744e-15,     -37597.65952,      37597.65952
          0.6555,             7121,            0.063,               45,                0,              360,    0.04485490884,     -27.98767321,      6672.375077,      3.693625742,      3.693625742,  -0.005868799448,      5.634820796,      5.634820796,  -0.008953165216,               -0,               -0,  1.919963808e-15,     -37597.65952,      37597.65952
          0.6556,             7121,            0.063,               45,                0,              360,    0.04486175168,     -27.98767321,      6672.375076,      3.694189224,      3.694189224,  -0.005869694764,      5.634820796,      5.634820796,  -0.008953165216,               -0,               -0,  2.069072731e-15,     -37597.65952,      37597.65952
          0.6557,             7121,            0.063,               45,                0,              360,    0.04486859454,     -27.98767321,      6672.375075,      3.694752706,      3.694752706,  -0.005870590081,      5.634820795,      5.634820795,  -0.008953165215,               -0,               -0,  2.483498504e-15,     -37597.65952,      37597.65952
          0.6558,             7121,            0.063,               45,                0,              360,    0.04487543739,     -27.98767321,      6672.375075,      3.695316188,      3.695316188,  -0.005871485397,      5.634820795,      5.634820795,  -0.008953165215,               -0,               -0,  5.332575661e-16,     -37597.65952,      37597.65952
          0.6559,             7121,            0.063,               45,                0,              360,    0.04488228024,     -27.98767321,      6672.375074,       3.69587967,       3.69587967,  -0.005872380713,      5.634820794,      5.634820794,  -0.008953165215,               -0,               -0,  3.466269945e-15,     -37597.65952,      37597.65952
           0.656,             7121,            0.063,               45,                0,              360,    0.04488912309,     -27.98767321,      6672.375074,      3.696443152,      3.696443152,  -0.005873276029,      5.634820794,      5.634820794,  -0.008953165215,               -0,               -0,  2.728023214e-15,     -37597.65952,      37597.65952
          0.6561,             7121,            0.063,               45,                0,              360,    0.04489596596,     -27.98767321,      6672.375073,      3.697006634,      3.697006634,  -0.005874171346,      5.634820793,      5.634820793,  -0.008953165215,               -0,               -0,  2.793961171e-15,     -37597.65952,      37597.65952
          0.6562,             7121,            0.063,               45,              360,              360,    0.04490280881,     -27.98767321,      6672.375072,      3.697570116,      3.697570116,  -0.005875066662,      5.634820793,      5.634820793,  -0.008953165215,               -0,               -0, -1.625030718e-17,     -37597.65952,      37597.65952
          0.6563,             7121,            0.063,               45,                0,              360,    0.04490965166,     -27.98767321,      6672.375072,      3.698133598,      3.698133598,  -0.005875961978,      5.634820792,      5.634820792,  -0.008953165215,               -0,               -0,  2.248451268e-16,     -37597.65952,      37597.65952
          0.6564,             7121,            0.063,               45,                0,              360,    0.04491649452,     -27.98767321,      6672.375071,       3.69869708,       3.69869708,  -0.005876857295,      5.634820792,      5.634820792,  -0.008953165214,               -0,               -0,  8.872639145e-16,     -37597.65952,      37597.65952
          0.6565,             7121,            0.063,               45,                0,              360,    0.04492333737,     -27.98767321,      6672.375071,      3.699260563,      3.699260563,  -0.005877752611,      5.634820791,      5.634820791,  -0.008953165214,               -0,               -0,  1.843385611e-15,     -37597.65952,      37597.65952
          0.6566,             7121,            0.063,               45,                0,              360,    0.04493018024,     -27.98767321,       6672.37507,      3.699824045,      3.699824045,  -0.005878647927,      5.634820791,      5.634820791,  -0.008953165214,               -0,               -0,  2.965589772e-15,     -37597.65952,      37597.65952
          0.6567,             7121,            0.063,               45,                0,              360,    0.04493702308,     -27.98767321,      6672.375069,      3.700387527,      3.700387527,  -0.005879543243,       5.63482079,       5.63482079,  -0.008953165214,               -0,               -0,  3.342014719e-15,     -37597.65952,      37597.65952
          0.6568,             7121,            0.063,               45,                0,              360,    0.04494386593,     -27.98767321,      6672.375069,      3.700951009,      3.700951009,   -0.00588043856,       5.63482079,       5.63482079,  -0.008953165214,               -0,               -0,  7.556661596e-17,     -37597.65952,      37597.65952
          0.6569,             7121,            0.063,               45,                0,              360,    0.04495070879,     -27.98767321,      6672.375068,      3.701514491,      3.701514491,  -0.005881333876,      5.634820789,      5.634820789,  -0.008953165214,               -0,               -0,  1.440523766e-16,     -37597.65952,      37597.65952
           0.657,             7121,            0.063,               45,                0,              360,    0.04495755165,     -27.98767321,      6672.375068,      3.702077973,      3.702077973,  -0.005882229192,      5.634820789,      5.634820789,  -0.008953165214,               -0,               -0,  3.419851556e-15,     -37597.65952,      37597.65952
          0.6571,             7121,            0.063,               45,                0,              360,     0.0449643945,     -27.98767321,      6672.375067,      3.702641455,      3.702641455,  -0.005883124508,      5.634820788,      5.634820788,  -0.008953165213,               -0,               -0,  2.669916352e-15,     -37597.65952,      37597.65952
          0.6572,             7121,            0.063,               45,                0,              360,    0.04497123735,     -27.98767321,      6672.375067,      3.703204937,      3.703204937,  -0.005884019825,      5.634820788,      5.634820788,  -0.008953165213,               -0,               -0,  1.319339999e-15,     -37597.65952,      37597.65952
          0.6573,             7121,            0.063,               45,                0,              360,     0.0449780802,     -27.98767321,      6672.375066,      3.703768419,      3.703768419,  -0.005884915141,      5.634820787,      5.634820787,  -0.008953165213,               -0,               -0,  1.742865163e-15,     -37597.65952,      37597.65952
          0.6574,             7121,            0.063,               45,                0,              360,    0.04498492307,     -27.98767321,      6672.375065,      3.704331901,      3.704331901,  -0.005885810457,      5.634820787,      5.634820787,  -0.008953165213,               -0,               -0,  1.573114313e-15,     -37597.65952,      37597.65952
          0.6575,             7121,            0.063,               45,                0,              360,    0.04499176591,     -27.98767321,      6672.375065,      3.704895383,      3.704895383,  -0.005886705773,      5.634820786,      5.634820786,  -0.008953165213,               -0,               -0,  4.188600342e-16,     -37597.65952,      37597.65952
          0.6576,             7121,            0.063,               45,                0,              360,    0.04499860876,     -27.98767321,      6672.375064,      3.705458865,      3.705458865,   -0.00588760109,      5.634820786,      5.634820786,  -0.008953165213,               -0,               -0,  1.705195562e-15,     -37597.65952,      37597.65952
