Radius_1, Radius_2, Radius_3, Velocity_1, Velocity_2, Velocity_3, Mass, ARadius_1, ARadius_2, ARadius_3, AVelocity_1, AVelocity_2, AVelocity_3, AMass, Time
    0.6508155333,      1.479174523,    0.06249631753,    -0.6744860165,     0.3173969761,     0.0274824394,     0.5835781939,      242206517.9,     -328720.1473,      -1933366046,     -176043337.9,      259643751.4,       3810027251,      164630243.1,            34.71
    0.6440629771,      1.482331041,     0.0627710551,     -0.676022484,     0.3139056721,    0.02746497357,     0.5835017338,      243518829.9,      1100647.659,      -1942308576,     -178471964.3,      259639903.6,       3829405589,      165490820.2,            34.72
    0.6372951385,      1.485452615,    0.06304561497,    -0.6775424741,      0.310408174,    0.02744689862,     0.5834252922,      244831582.4,       2544244.11,      -1951292939,       -180913716,        259621691,       3848873562,      166355786.6,            34.73
    0.6305121825,      1.488539184,    0.06331999104,    -0.6790459729,     0.3069045447,      0.027428215,     0.5833488688,      246144722.6,      4002152.677,      -1960319372,     -183368597.2,        259588971,       3868431588,      167225166.8,            34.74
    0.6237142741,      1.491590686,    0.06359417724,    -0.6805329666,     0.3033948468,    0.02740892313,     0.5832724631,      247458196.9,      5474457.225,      -1969388115,     -185836611.5,        259541600,       3888080090,      168098985.3,            34.75
    0.6169015783,      1.494607061,    0.06386816748,    -0.6820034416,     0.2998791431,    0.02738902344,     0.5831960748,      248771951.2,      6961242.013,      -1978499410,     -188317762.1,      259479433.6,       3907819492,        168977267,            34.76
    0.6100742604,      1.497588249,    0.06414195569,    -0.6834573841,      0.296357496,    0.02736851639,     0.5831197036,      250085930.6,      8462591.697,      -1987653498,     -190812051.3,      259402326.6,       3927650221,      169860036.8,            34.77
    0.6032324857,      1.500534191,    0.06441553579,    -0.6848947808,     0.2928299681,    0.02734740239,      0.583043349,        251400080,      9978591.329,      -1996850625,     -193319481.2,      259310132.9,       3947572706,      170747319.8,            34.78
    0.5963764199,      1.503444829,    0.06468890171,    -0.6863156181,     0.2892966217,    0.02732568189,     0.5829670108,        252714343,      11509326.36,      -2006091037,     -195840053.3,      259202705.6,       3967587378,      171639141.4,            34.79
    0.5895062286,      1.506320104,     0.0649620474,    -0.6877198825,     0.2857575192,    0.02730335533,     0.5828906886,      254028663.2,      13054882.64,      -2015374982,     -198373768.3,        259079897,       3987694671,        172535527,             34.8
    0.5826220776,       1.50915996,     0.0652349668,    -0.6891075608,     0.2822127228,    0.02728042315,     0.5828143819,      255342983.2,      14615346.43,      -2024702710,     -200920626.6,      258941558.3,       4007895023,      173436502.2,            34.81
    0.5757241327,       1.51196434,    0.06550765385,    -0.6904786397,     0.2786622948,    0.02725688579,     0.5827380906,      256657244.8,      16190804.37,      -2034074472,     -203480627.8,      258787540.1,       4028188872,      174342092.8,            34.82
    0.5688125602,      1.514733188,     0.0657801025,    -0.6918331059,     0.2751062973,    0.02723274369,     0.5826618141,      257971389.6,      17781343.52,      -2043490522,     -206053771.1,      258617691.9,       4048576660,      175252324.7,            34.83
     0.561887526,      1.517466448,    0.06605230671,    -0.6931709463,     0.2715447924,    0.02720799729,     0.5825855521,      259285358.1,      19387051.35,      -2052951114,       -208640055,      258431862.6,       4069058831,      176167224.1,            34.84
    0.5549491967,      1.520164065,    0.06632426043,    -0.6944921479,     0.2679778422,    0.02718264704,     0.5825093043,      260599090.4,      21008015.71,      -2062456506,     -211239477.4,      258229900.1,       4089635832,      177086817.3,            34.85
    0.5479977386,      1.522825987,    0.06659595764,    -0.6957966977,     0.2644055085,    0.02715669337,     0.5824330703,      261912525.6,      22644324.89,      -2072006955,     -213852035.8,      258011651.2,       4110308112,      178011130.7,            34.86
    0.5410333183,      1.525452158,    0.06686739229,    -0.6970845826,     0.2608278534,    0.02713013675,     0.5823568498,      263225602.5,      24296067.57,      -2081602723,     -216477726.8,      257776962.1,       4131076122,        178940191,            34.87
    0.5340561025,      1.528042526,    0.06713855836,    -0.6983557899,     0.2572449386,    0.02710297761,     0.5822806423,      264538258.9,      25963332.83,      -2091244071,     -219116546.4,      257525678.1,       4151940318,        179874025,            34.88
    0.5270662581,      1.530597039,    0.06740944984,    -0.6996103066,      0.253656826,     0.0270752164,     0.5822044477,        265850432,      27646210.17,      -2100931264,     -221768490.3,      257257643.4,       4172901156,      180812659.8,            34.89
    0.5200639521,      1.533115646,    0.06768006069,      -0.70084812,     0.2500635774,    0.02704685358,     0.5821282653,      267162058.3,      29344789.51,      -2110664568,     -224433553.3,      256972701.5,       4193959097,      181756122.5,             34.9
    0.5130493515,      1.535598294,     0.0679503849,    -0.7020692175,     0.2464652544,    0.02701788958,     0.5820520951,      268473073.5,      31059161.16,      -2120444249,     -227111729.5,        256670695,       4215114602,      182704440.4,            34.91
    0.5060226235,      1.538044934,    0.06822041648,    -0.7032735863,     0.2428619187,    0.02698832486,     0.5819759364,      269783412.7,      32789415.86,      -2130270579,     -229803012.5,      256351465.4,       4236368137,      183657641.1,            34.92
    0.4989839355,      1.540455516,     0.0684901494,    -0.7044612139,      0.239253632,    0.02695815988,     0.5818997891,      271093010.1,      34535644.77,      -2140143828,     -232507395.2,      256014853.4,       4257720170,      184615752.4,            34.93
    0.4919334551,       1.54282999,    0.06875957767,    -0.7056320877,     0.2356404558,    0.02692739509,     0.5818236528,      272401799.3,      36297939.44,      -2150064270,       -235224870,      255660698.9,       4279171171,      185578802.1,            34.94
    0.4848713497,      1.545168309,     0.0690286953,    -0.7067861953,     0.2320224516,    0.02689603093,      0.581747527,        273709713,      38076391.85,      -2160032180,     -237955428.3,      255288840.8,       4300721614,      186546818.4,            34.95
    0.4777977871,      1.547470423,     0.0692974963,    -0.7079235242,     0.2283996811,    0.02686406787,     0.5816714115,      275016683.4,       39871094.4,      -2170047836,     -240699061.1,      254899116.9,       4322371974,      187519829.5,            34.96
    0.4707129352,      1.549736287,    0.06956597467,    -0.7090440621,     0.2247722055,    0.02683150636,     0.5815953059,      276322641.6,      41682139.91,      -2180111517,     -243455758.6,      254491364.4,       4344122731,      188497863.8,            34.97
    0.4636169619,      1.551965852,    0.06983412443,    -0.7101477966,     0.2211400863,    0.02679834685,     0.5815192097,      277627518.1,      43509621.59,      -2190223503,     -246225510.3,      254065419.3,       4365974365,      189480950.2,            34.98
    0.4565100353,      1.554159073,    0.07010193961,    -0.7112347155,      0.217503385,    0.02676458982,     0.5814431228,      278931242.7,      45353633.12,      -2200384080,     -249008305.1,      253621116.9,       4387927363,      190469117.3,            34.99
    0.4493923236,      1.556315905,    0.07036941424,    -0.7123048066,     0.2138621629,     0.0267302357,     0.5813670447,      280233744.2,      47214268.56,      -2210593530,     -251804131.1,      253158291.3,       4409982210,      191462394.3,               35
    0.4422639953,      1.558436302,    0.07063654234,    -0.7133580577,     0.2102164813,    0.02669528498,      0.581290975,      281534950.8,      49091622.39,      -2220852143,     -254612975.7,      252676775.8,       4432139397,      192460810.3,            35.01
    0.4351252187,       1.56052022,    0.07090331795,    -0.7143944567,     0.2065664015,     0.0266597381,     0.5812149134,      282834789.7,      50985789.54,      -2231160206,     -257434825.6,      252176402.8,       4454399418,      193464394.9,            35.02
    0.4279761624,      1.562567615,    0.07116973511,    -0.7154139916,     0.2029119849,    0.02662359553,     0.5811388596,      284133187.5,      52896865.33,      -2241518012,     -260269666.7,      251657003.6,       4476762767,      194473177.7,            35.03
    0.4208169951,      1.564578445,    0.07143578788,    -0.7164166503,     0.1992532926,    0.02658685774,     0.5810628132,      285430069.7,      54824945.54,      -2251925854,     -263117484.3,      251118408.8,       4499229945,      195487188.4,            35.04
    0.4136478856,      1.566552667,    0.07170147029,    -0.7174024209,     0.1955903858,    0.02654952518,     0.5809867738,      286725361.4,      56770126.34,      -2262384027,     -265978262.8,      250560447.7,       4521801452,      196506457.1,            35.05
     0.406469003,      1.568490239,     0.0719667764,    -0.7183712914,     0.1919233259,    0.02651159833,      0.580910741,      288018986.3,      58732504.33,      -2272892828,     -268851985.9,      249982948.9,       4544477794,      197531014.1,            35.06
    0.3992805162,       1.57039112,    0.07223170027,      -0.71932325,      0.188252174,    0.02647307765,     0.5808347146,      289310867.7,      60712176.56,      -2283452558,     -271738636.7,        249385740,       4567259478,      198560889.8,            35.07
    0.3920825944,      1.572255269,    0.07249623597,     -0.720258285,     0.1845769912,    0.02643396362,     0.5807586942,      290600927.9,      62709240.48,      -2294063518,     -274638197.2,      248768647.4,       4590147016,      199596114.8,            35.08
    0.3848754069,      1.574082646,    0.07276037757,    -0.7211763844,     0.1808978387,    0.02639425669,     0.5806826794,      291889088.2,      64723793.97,      -2304726012,     -277550648.9,      248131496.9,       4613140920,      200636719.9,            35.09
    0.3776591232,      1.575873213,    0.07302411913,    -0.7220775366,     0.1772147778,    0.02635395735,     0.5806066699,      293175269.3,      66755935.34,      -2315440347,     -280475972.4,      247474112.9,       4636241709,      201682736.3,             35.1
    0.3704339127,      1.577626929,    0.07328745474,    -0.7229617299,     0.1735278694,    0.02631306606,     0.5805306652,      294459390.7,      68805763.33,      -2326206829,     -283414147.4,      246796319.2,       4659449901,      202734195.1,            35.11
    0.3631999452,      1.579343758,    0.07355037848,    -0.7238289527,     0.1698371748,     0.0262715833,     0.5804546651,      295741371.3,      70873377.11,      -2337025771,     -286365153.1,      246097938.4,       4682766020,      203791127.9,            35.12
    0.3559573903,       1.58102366,    0.07381288444,    -0.7246791934,      0.166142755,    0.02622950954,     0.5803786692,        297021129,      72958876.27,      -2347897484,     -289328967.4,      245378792.1,       4706190593,      204853566.3,            35.13
     0.348706418,        1.5826666,     0.0740749667,    -0.7255124404,     0.1624446712,    0.02618684527,     0.5803026772,      298298580.5,      75062360.83,      -2358822283,     -292305567.9,      244638700.9,       4729724147,      205921542.2,            35.14
    0.3414471982,      1.584272542,    0.07433661938,    -0.7263286822,     0.1587429845,    0.02614359095,     0.5802266886,      299573642.1,      77183931.24,      -2369800486,     -295294931.1,      243877484.6,       4753367216,      206995087.8,            35.15
     0.334179901,      1.585841448,    0.07459783656,    -0.7271279075,     0.1550377561,    0.02609974707,     0.5801507032,      300846228.8,      79323688.38,      -2380832411,     -298297032.5,      243094961.7,       4777120336,      208074235.3,            35.16
    0.3269046968,      1.587373285,    0.07485861235,    -0.7279101046,     0.1513290469,     0.0260553141,     0.5800747206,      302116254.9,      81481733.56,      -2391918382,     -301311847.1,      242290949.8,       4800984045,      209159017.4,            35.17
    0.3196217557,      1.588868018,    0.07511894088,    -0.7286752624,     0.1476169182,    0.02601029254,     0.5799987404,      303383633.4,      83658168.53,      -2403058721,     -304339348.8,      241465265.7,       4824958885,      210249466.7,            35.18
    0.3123312484,      1.590325612,    0.07537881625,    -0.7294233694,      0.143901431,    0.02596468286,     0.5799227622,      304648276.7,      85853095.44,      -2414253754,     -307379510.7,      240617724.8,       4849045401,      211345616.4,            35.19
    0.3050333452,      1.591746035,    0.07563823258,    -0.7301544144,     0.1401826465,    0.02591848554,     0.5798467858,      305910096.1,       88066616.9,      -2425503812,     -310432304.9,      239748141.8,       4873244143,      212447499.5,             35.2
     0.297728217,      1.593129255,      0.075897184,     -0.730868386,     0.1364606258,    0.02587170108,     0.5797708108,      307169001.9,      90298835.94,      -2436809223,     -313497702.9,      238856330.1,       4897555662,      213555149.6,            35.21
    0.2904160345,      1.594475237,    0.07615566464,    -0.7315652732,     0.1327354301,    0.02582432997,     0.5796948368,      308424903.4,      92549856.01,      -2448170323,       -316575675,      237942102.4,       4921980513,      214668600.3,            35.22
    0.2830969685,      1.595783953,    0.07641366864,    -0.7322450648,     0.1290071205,    0.02577637268,     0.5796188634,      309677709.1,      94819781.01,      -2459587446,     -319666190.6,        237005270,       4946519255,      215787885.5,            35.23
    0.2757711902,       1.59705537,    0.07667119014,    -0.7329077496,     0.1252757583,    0.02572782972,     0.5795428904,      310927326.2,      97108715.26,      -2471060930,     -322769218.5,      236045643.4,       4971172450,      216913039.3,            35.24
    0.2684388706,      1.598289458,    0.07692822329,    -0.7335533165,     0.1215414045,    0.02567870157,     0.5794669173,        312173661,       99416763.5,      -2482591117,     -325884726.2,        235063032,       4995940663,      218044096.2,            35.25
    0.2611001809,      1.599486188,    0.07718476223,    -0.7341817546,     0.1178041203,    0.02562898874,     0.5793909438,        313416619,      101744030.9,      -2494178349,     -329012680.5,      234057244.1,       5020824463,      219181090.6,            35.26
    0.2537552926,      1.600645531,    0.07744080112,    -0.7347930527,     0.1140639671,    0.02557869171,     0.5793149696,      314656104.2,      104090623.1,      -2505822972,       -332153047,        233028087,       5045824421,      220324057.4,            35.27
    0.2464043771,      1.601767458,    0.07769633412,       -0.7353872,     0.1103210061,    0.02552781099,     0.5792389943,        315892020,      106456646.2,      -2517525334,     -335305790.7,      231975366.8,       5070941114,      221473031.7,            35.28
    0.2390476058,      1.602851942,    0.07795135539,    -0.7359641855,     0.1065752985,    0.02547634707,     0.5791630175,      317124268.5,      108842206.5,      -2529285785,     -338470875.2,      230898888.9,       5096175121,      222628048.9,            35.29
    0.2316851506,      1.603898955,    0.07820585911,    -0.7365239984,     0.1028269057,    0.02542430046,     0.5790870389,      318352750.8,      111247411.1,      -2541104678,     -341648263.5,      229798457.2,       5121527025,      223789144.3,             35.3
    0.2243171831,      1.604908471,    0.07845983946,    -0.7370666277,    0.09907588889,    0.02537167165,     0.5790110582,        319577367,      113672367.1,      -2552982369,     -344837917.3,      228673874.9,       5146997411,      224956353.9,            35.31
    0.2169438754,      1.605880464,    0.07871329061,    -0.7375920628,    0.09532230952,    0.02531846116,      0.578935075,      320798015.9,      116117182.5,      -2564919216,     -348039797.6,      227524943.7,       5172586870,      226129713.7,            35.32
    0.2095653992,      1.606814909,    0.07896620675,    -0.7381002928,    0.09156622896,    0.02526466949,     0.5788590889,      322014595.4,      118581965.3,      -2576915579,     -351253864.1,      226351464.6,       5198295994,      227309259.9,            35.33
    0.2021819269,      1.607711781,    0.07921858206,    -0.7385913071,    0.08780770864,    0.02521029715,     0.5787830996,      323227002.2,      121066824.3,      -2588971822,     -354480075.6,      225153237.5,       5224125381,      228495029.2,            35.34
    0.1947936305,      1.608571055,    0.07947041075,    -0.7390650949,    0.08404681001,    0.02515534466,     0.5787071068,        324435132,      123571868.3,      -2601088311,     -357718389.9,      223930060.9,       5250075631,      229687058.2,            35.35
    0.1874006824,      1.609392709,    0.07972168702,    -0.7395216456,    0.08028359456,    0.02509981251,       0.57863111,      325638879.1,        126097207,      -2613265414,     -360968763.6,      222681732.5,       5276147349,        230885384,            35.36
    0.1800032551,       1.61017672,    0.07997240507,    -0.7399609486,    0.07651812384,    0.02504370124,      0.578555109,        326838137,      128642950.2,      -2625503503,     -364231152.5,      221408048.7,       5302341143,      232090043.9,            35.37
     0.172601521,      1.610923064,    0.08022255912,    -0.7403829934,    0.07275045941,    0.02498701135,     0.5784791034,      328032797.8,      131209208.1,      -2637802952,       -367505511,      220108805.1,       5328657624,      233301075.4,            35.38
    0.1651956528,      1.611631722,    0.08047214337,    -0.7407877695,    0.06898066291,    0.02492974336,     0.5784030928,      329222752.5,      133796091.7,      -2650164136,     -370791792.8,      218783795.8,       5355097407,      234518516.5,            35.39
    0.1577858232,      1.612302671,    0.08072115206,    -0.7411752663,    0.06520879599,    0.02487189781,     0.5783270769,        330407891,        136403712,      -2662587437,       -374089950,      217432814.1,       5381661113,        235742405,             35.4
    0.1503722051,      1.612935891,    0.08096957941,    -0.7415454734,    0.06143492037,     0.0248134752,     0.5782510553,      331588101.9,      139032180.6,      -2675073235,     -377399934.2,      216055652.1,       5408349364,      236972779.4,            35.41
    0.1429549714,      1.613531363,    0.08121741964,    -0.7418983804,    0.05765909781,    0.02475447607,     0.5781750277,      332763272.7,      141681609.6,      -2687621915,     -380721695.3,      214652100.6,       5435162788,      238209678.2,            35.42
    0.1355342952,      1.614089067,    0.08146466701,     -0.742233977,    0.05388139013,    0.02469490094,     0.5780989938,      333933289.6,      144352111.4,      -2700233866,     -384055182.4,      213221949.6,       5462102014,      239453140.3,            35.43
    0.1281103496,      1.614608984,    0.08171131574,    -0.7425522529,    0.05010185919,    0.02463475034,     0.5780229531,      335098037.6,      147043798.8,      -2712909477,     -387400343.5,      211764987.8,       5489167677,      240703204.9,            35.44
    0.1206833079,      1.615091098,     0.0819573601,    -0.7428531977,    0.04632056693,    0.02457402481,     0.5779469053,      336257400.5,      149756785.1,      -2725649143,     -390757125.2,      210281002.7,       5516360417,      241959911.3,            35.45
    0.1132533434,       1.61553539,    0.08220279433,    -0.7431368013,    0.04253757531,    0.02451272489,     0.5778708502,      337411260.9,        152491184,      -2738453259,     -394125473.2,      208769780.7,       5543680875,      243223299.1,            35.46
    0.1058206297,      1.615941844,    0.08244761268,    -0.7434030534,    0.03875294639,     0.0244508511,     0.5777947873,        338559500,      155247109.7,      -2751322224,     -397505331.7,      207231107.2,       5571129698,      244493408.5,            35.47
   0.09838534025,      1.616310444,    0.08269180944,     -0.743651944,    0.03496674226,    0.02438840399,     0.5777187162,      339701997.8,      158024676.7,      -2764256441,       -400896644,      205664766.4,       5598707537,      245770279.4,            35.48
   0.09094764874,      1.616641174,    0.08293537885,    -0.7438834629,    0.03117902509,     0.0243253841,     0.5776426367,      340838633.1,      160823999.8,      -2777256315,     -404299352.1,      204070541.2,       5626415046,      247053952.6,            35.49
   0.08350772894,      1.616934019,    0.08317831521,       -0.7440976,    0.02738985711,    0.02426179198,     0.5775665484,      341969283.3,      163645194.5,      -2790322253,     -407713396.7,      202448213.5,       5654252883,      248344468.7,             35.5
   0.07606575471,      1.617188966,    0.08342061279,    -0.7442943453,    0.02359930061,    0.02419762817,     0.5774904509,      343093824.5,      166488376.5,      -2803454666,     -411138717.4,        200797564,       5682221712,      249641868.8,            35.51
   0.06862190004,      1.617406001,    0.08366226587,    -0.7444736888,    0.01980741797,    0.02413289323,     0.5774143439,      344212131.5,        169353662,      -2816653968,     -414575252.5,      199118372.3,       5710322200,      250946194.3,            35.52
   0.06117633897,       1.61758511,    0.08390326875,    -0.7446356207,    0.01601427162,    0.02406758771,      0.577338227,      345324077.8,      172241167.6,      -2829920576,     -418022938.9,      197410416.7,       5738555016,      252257486.7,            35.53
   0.05372924569,      1.617726282,    0.08414361573,     -0.744780131,    0.01221992407,    0.02400171216,     0.5772620999,      346429535.4,      175151010.3,      -2843254910,     -421481712.4,      195673474.5,       5766920837,      253575788.1,            35.54
   0.04628079446,      1.617829505,     0.0843833011,    -0.7449072098,   0.008424437915,    0.02393526714,     0.5771859623,      347528375.2,      178083307.5,      -2856657393,     -424951507.5,      193907321.6,       5795420341,      254901140.7,            35.55
   0.03883115964,      1.617894768,    0.08462231917,    -0.7450168474,   0.004627875815,    0.02386825322,     0.5771098137,      348620466.6,      181038176.9,      -2870128452,     -428432257.4,      192111733.1,       5824054213,      256233586.9,            35.56
   0.03138051568,      1.617922059,    0.08486066427,    -0.7451090341,  0.0008303005133,    0.02380067096,     0.5770336538,      349705677.4,      184015736.9,      -2883668515,     -431923893.9,      190286482.5,       5852823141,      257573169.6,            35.57
   0.02392903716,       1.61791137,     0.0850983307,      -0.74518376,  -0.002968225165,    0.02373252092,     0.5769574824,      350783874.4,      187016105.9,      -2897278015,     -435426347.6,      188431342.3,       5881727815,      258919931.9,            35.58
   0.01647689872,      1.617862692,    0.08533531279,    -0.7452410156,  -0.006767638313,    0.02366380368,      0.576881299,      351854922.8,      190039402.9,      -2910957387,     -438939547.6,      186546083.9,       5910768934,      260273917.2,            35.59
  0.009024275112,      1.617776015,    0.08557160488,    -0.7452807912,   -0.01056787594,    0.02359451981,     0.5768051033,      352918686.1,      193085747.5,      -2924707071,     -442463421.7,      184630477.4,       5939947197,      261635169.1,             35.6
  0.001571341191,      1.617651332,     0.0858072013,    -0.7453030773,   -0.01436887496,    0.02352466989,     0.5767288949,        353975027,      196155259.2,      -2938527508,     -445997896.5,      182684291.7,       5969263311,      263003731.9,            35.61
 -0.005881728103,      1.617488635,     0.0860420964,    -0.7453078643,    -0.0181705722,     0.0234542545,     0.5766526735,        355023806,      199248058.4,      -2952419143,     -449542897.1,      180707294.6,       5998717985,      264379649.6,            35.62
  -0.01333475773,      1.617287918,    0.08627628451,    -0.7452951427,   -0.02197290442,    0.02338327421,     0.5765764387,      356064882.8,      202364265.6,      -2966382426,       -453098347,      178699252.5,       6028311933,      265762967.1,            35.63
  -0.02078757256,      1.617049175,       0.08650976,    -0.7452649033,   -0.02577580825,    0.02331172963,     0.5765001903,      357098115.1,      205504001.7,      -2980417808,     -456664168.6,      176659930.9,       6058045874,      267153729.2,            35.64
  -0.02823999737,        1.6167724,    0.08674251722,    -0.7452171364,   -0.02957922024,    0.02323962133,     0.5764239278,      358123359.4,      208667388.1,      -2994525744,     -460240282.7,      174589093.7,       6087920531,      268551981.3,            35.65
  -0.03569185684,      1.616457589,    0.08697455055,     -0.745151833,   -0.03338307686,    0.02316694992,     0.5763476508,      359140470.6,      211854546.4,      -3008706693,     -463826608.7,      172486503.9,       6117936632,      269957768.8,            35.66
  -0.04314297555,      1.616104737,    0.08720585435,    -0.7450689836,   -0.03718731445,    0.02309371598,     0.5762713592,      360149302.2,      215065598.7,      -3022961116,     -467423064.5,      170351923.1,       6148094909,      271371137.8,            35.67
  -0.05059317799,      1.615713842,      0.087436423,    -0.7449685791,   -0.04099186927,    0.02301992012,     0.5761950524,      361149705.8,      218300667.6,      -3037289480,     -471029566.6,      168185111.8,       6178396101,      272792134.3,            35.68
  -0.05804228858,      1.615284899,    0.08766625088,    -0.7448506102,   -0.04479667747,    0.02294556295,     0.5761187302,        362141532,      221559875.8,      -3051692252,       -474646030,      165985829.3,       6208840947,      274220805.1,            35.69
  -0.06549013162,      1.614817908,    0.08789533239,     -0.744715068,    -0.0486016751,    0.02287064506,     0.5760423921,      363124629.3,      224843346.6,      -3066169905,     -478272368.1,      163753833.4,       6239430195,      275657196.9,             35.7
  -0.07293653133,      1.614312865,    0.08812366191,    -0.7445619433,    -0.0524067981,    0.02279516708,      0.575966038,      364098844.8,      228151203.4,      -3080722916,       -481908493,      161488881.1,       6270164596,      277101357.1,            35.71
  -0.08038131185,      1.613769771,    0.08835123386,    -0.7443912271,    -0.0562119823,    0.02271912961,     0.5758896673,      365064024.3,      231483570.3,      -3095351762,     -485554314.9,      159190727.7,       6301044906,        278553333,            35.72
   -0.0878242972,      1.613188626,    0.08857804264,    -0.7442029104,   -0.06001716342,    0.02264253328,     0.5758132798,      366020011.5,      234840571.4,      -3110056927,     -489209742.8,      156859127.5,       6332071886,      280013172.7,            35.73
  -0.09526531136,      1.612569428,    0.08880408267,    -0.7439969844,   -0.06382227706,    0.02256537871,     0.5757368751,      366966648.8,      238222331.5,      -3124838898,       -492874684,      154493833.7,       6363246301,      281480924.2,            35.74
   -0.1027041782,      1.611912181,    0.08902934836,    -0.7437734403,   -0.06762725873,    0.02248766653,     0.5756604529,      367903776.8,      241628975.6,      -3139698164,     -496549044.1,        152094598,       6394568922,      282956636.3,            35.75
   -0.1101407214,      1.611216884,    0.08925383414,    -0.7435322693,   -0.07143204379,    0.02240939736,     0.5755840128,      368831234.6,      245060628.9,      -3154635219,     -500232727.3,      149661170.8,       6426040523,      284440357.7,            35.76
   -0.1175747648,      1.610483541,    0.08947753445,    -0.7432734626,   -0.07523656749,    0.02233057185,     0.5755075544,      369748859.3,      248517417.1,      -3169650560,       -503925636,      147193301.6,       6457661887,      285932137.8,            35.77
   -0.1250061318,      1.609712154,    0.08970044373,    -0.7429970116,   -0.07904076499,    0.02225119063,     0.5754310775,      370656486.8,      251999466.3,      -3184744689,     -507627671.2,      144690738.3,       6489433797,      287432026.1,            35.78
   -0.1324346462,      1.608902727,    0.08992255641,    -0.7427029077,   -0.08284457129,    0.02217125434,     0.5753545816,      371553950.9,      255506902.9,      -3199918109,     -511338731.9,      142153227.7,       6521357045,      288940072.5,            35.79
   -0.1398601311,      1.608055264,    0.09014386696,    -0.7423911424,   -0.08664792127,    0.02209076364,     0.5752780665,      372441083.7,      259039853.4,      -3215171330,     -515058715.7,      139580515.2,       6553432425,      290456327.5,             35.8
   -0.1472824101,       1.60716977,    0.09036436984,    -0.7420617071,   -0.09045074971,    0.02200971917,     0.5752015317,      373317715.9,      262598444.9,      -3230504864,     -518787518.6,      136972345.1,       6585660739,      291980841.6,            35.81
   -0.1547013063,      1.606246251,     0.0905840595,    -0.7417145936,   -0.09425299123,    0.02192812159,      0.575124977,        374183676,      266182804.8,      -3245919227,     -522525034.5,      134328460.4,       6618042792,      293513665.8,            35.82
    -0.162116643,      1.605284712,    0.09080293043,    -0.7413497934,   -0.09805458033,    0.02184597157,     0.5750484019,      375038790.9,      269793060.7,      -3261414938,     -526271155.9,      131648602.7,       6650579395,      295054851.5,            35.83
   -0.1695282432,      1.604285161,     0.0910209771,    -0.7409672983,    -0.1018554514,    0.02176326977,     0.5749718062,        375882886,      273429340.6,      -3276992522,     -530025773.6,      128932512.4,       6683271364,      296604450.6,            35.84
     -0.17693593,      1.603247606,    0.09123819399,    -0.7405671001,    -0.1056555387,    0.02168001686,     0.5748951894,      376715784.4,      277091772.6,      -3292652507,     -533788776.3,      126179928.7,       6716119520,        298162515,            35.85
   -0.1843395262,      1.602172054,     0.0914545756,    -0.7401491906,    -0.1094547762,    0.02159621351,     0.5748185513,      377537307.7,      280780485.5,      -3308395424,     -537560051.3,      123390589.4,       6749124690,      299729097.3,            35.86
   -0.1917388547,      1.601058513,    0.09167011643,    -0.7397135618,     -0.113253098,    0.02151186041,     0.5747418915,      378347275.5,      284495608.1,      -3324221808,       -541339484,        120564231,       6782287707,      301304250.4,            35.87
   -0.1991337383,      1.599906995,    0.09188481098,    -0.7392602057,    -0.1170504379,    0.02142695824,     0.5746652097,      379145505.8,      288237269.6,      -3340132199,     -545126957.7,      117700588.8,       6815609407,      302888027.4,            35.88
   -0.2065239997,      1.598717508,    0.09209865376,    -0.7387891142,    -0.1208467295,    0.02134150769,     0.5745885054,      379931814.5,      292005599.4,      -3356127142,     -548922354.3,      114799396.7,       6849090633,      304480482.1,            35.89
   -0.2139094615,      1.597490064,     0.0923116393,    -0.7383002797,    -0.1246419065,    0.02125550946,     0.5745117784,      380706015.5,      295800727.3,      -3372207183,     -552725553.7,      111860387.4,       6882732233,      306081668.3,             35.9
   -0.2212899461,      1.596224674,    0.09252376213,    -0.7377936943,    -0.1284359021,    0.02116896424,     0.5744350282,      381467921.2,      299622783.2,      -3388372875,     -556536433.7,      108883292.4,       6916535062,      307691640.5,            35.91
   -0.2286652762,       1.59492135,    0.09273501677,    -0.7372693503,    -0.1322286496,    0.02108187275,     0.5743582547,      382217341.6,      303471897.5,      -3404624774,     -560354870.5,      105867841.6,       6950499978,      309310453.4,            35.92
   -0.2360352739,      1.593580105,    0.09294539777,    -0.7367272402,    -0.1360200821,    0.02099423568,     0.5742814573,      382954085.1,      307348200.8,      -3420963440,     -564180738.2,      102813763.8,       6984627847,      310938162.3,            35.93
   -0.2433997617,      1.592200953,    0.09315489967,    -0.7361673562,    -0.1398101326,    0.02090605377,     0.5742046358,        383677958,      311251823.7,      -3437389436,     -568013909.3,       99720786.5,       7018919538,      312574822.6,            35.94
   -0.2507585618,      1.590783907,    0.09336351703,     -0.735589691,    -0.1435987338,    0.02081732772,     0.5741277898,      384388764.7,      315182897.6,      -3453903332,     -571854253.8,      96588635.82,       7053375928,      314220490.4,            35.95
   -0.2581114962,      1.589328983,    0.09357124441,    -0.7349942372,    -0.1473858183,    0.02072805827,      0.574050919,      385086307.4,      319141553.5,      -3470505701,     -575701640.3,      93417036.61,       7087997899,      315875221.9,            35.96
   -0.2654583872,      1.587836196,    0.09377807638,    -0.7343809875,    -0.1511713187,    0.02063824615,      0.573974023,      385770386.6,      323127923.1,      -3487197120,     -579555935.1,      90205712.37,       7122786339,        317539074,            35.97
