Time (sec),Semi-Major Axis (km),Eccentricity,Inclination (deg),RAAN (deg),Argument of Periapsis (deg),True Anomaly (deg),Orbital Energy (km^2/sec^2),Radius_1 (km),Radius_2 (km),Radius_3 (km),Velocity_1 (km/s),Velocity_2 (km/s),Velocity_3 (km/s),Acceleration_1 (km/s^2),Acceleration_2 (km/s^2),Acceleration_3 (km/s^2),Angular_Momemntum_1 (km^2/s),Angular_Momemntum_2 (km^2/s),Angular_Momemntum_3 (km^2/s)
           0.089,             7121,            0.063,               45,              360,              360,   0.006090140197,     -27.98767321,      6672.376965,     0.5014991945,     0.5014991945, -0.0007968317459,      5.634822391,      5.634822391,  -0.008953165695,               -0,               -0, -4.751600211e-16,     -37597.65952,      37597.65952
            0.09,             7121,            0.063,               45,              360,              360,   0.006158568772,     -27.98767321,      6672.376964,     0.5071340169,     0.5071340169, -0.0008057849116,       5.63482239,       5.63482239,  -0.008953165694,               -0,               -0, -5.833749901e-16,     -37597.65952,      37597.65952
           0.091,             7121,            0.063,               45,              360,              360,   0.006226997375,     -27.98767321,      6672.376963,     0.5127688393,     0.5127688393, -0.0008147380772,      5.634822389,      5.634822389,  -0.008953165694,               -0,               -0, -2.868735828e-16,     -37597.65952,      37597.65952
           0.092,             7121,            0.063,               45,              360,              360,   0.006295425889,     -27.98767321,      6672.376962,     0.5184036617,     0.5184036617, -0.0008236912429,      5.634822389,      5.634822389,  -0.008953165694,               -0,               -0, -4.810022969e-16,     -37597.65952,      37597.65952
           0.093,             7121,            0.063,               45,              360,              360,   0.006363854432,     -27.98767321,      6672.376961,     0.5240384841,     0.5240384841, -0.0008326444085,      5.634822388,      5.634822388,  -0.008953165694,               -0,               -0, -3.658364569e-16,     -37597.65952,      37597.65952
           0.094,             7121,            0.063,               45,              360,              360,   0.006432282945,     -27.98767321,       6672.37696,     0.5296733065,     0.5296733065, -0.0008415975742,      5.634822387,      5.634822387,  -0.008953165694,               -0,               -0, -3.662780554e-16,     -37597.65952,      37597.65952
           0.095,             7121,            0.063,               45,              360,              360,   0.006500711487,     -27.98767321,       6672.37696,     0.5353081289,     0.5353081289, -0.0008505507398,      5.634822386,      5.634822386,  -0.008953165693,               -0,               -0, -3.243390022e-16,     -37597.65952,      37597.65952
           0.096,             7121,            0.063,               45,              360,                0,   0.006569140055,     -27.98767321,      6672.376959,     0.5409429513,     0.5409429513, -0.0008595039054,      5.634822386,      5.634822386,  -0.008953165693,               -0,               -0, -3.282728822e-16,     -37597.65952,      37597.65952
           0.097,             7121,            0.063,               45,              360,              360,   0.006637568595,     -27.98767321,      6672.376958,     0.5465777736,     0.5465777736, -0.0008684570711,      5.634822385,      5.634822385,  -0.008953165693,               -0,               -0, -3.852475074e-16,     -37597.65952,      37597.65952
           0.098,             7121,            0.063,               45,              360,              360,   0.006705997161,     -27.98767321,      6672.376957,      0.552212596,      0.552212596, -0.0008774102367,      5.634822384,      5.634822384,  -0.008953165693,               -0,               -0, -3.209288893e-16,     -37597.65952,      37597.65952
           0.099,             7121,            0.063,               45,              360,              360,   0.006774425699,     -27.98767321,      6672.376956,     0.5578474184,     0.5578474184, -0.0008863634023,      5.634822384,      5.634822384,  -0.008953165692,               -0,               -0,  -4.05072194e-16,     -37597.65952,      37597.65952
             0.1,             7121,            0.063,               45,              360,              360,   0.006842854263,     -27.98767321,      6672.376955,     0.5634822408,     0.5634822408,  -0.000895316568,      5.634822383,      5.634822383,  -0.008953165692,               -0,               -0, -4.633433215e-16,     -37597.65952,      37597.65952
           0.101,             7121,            0.063,               45,              360,              360,   0.006911282799,     -27.98767321,      6672.376954,     0.5691170632,     0.5691170632, -0.0009042697336,      5.634822382,      5.634822382,  -0.008953165692,               -0,               -0, -5.029098603e-16,     -37597.65952,      37597.65952
           0.102,             7121,            0.063,               45,              360,              360,   0.006979711309,     -27.98767321,      6672.376953,     0.5747518856,     0.5747518856, -0.0009132228992,      5.634822381,      5.634822381,  -0.008953165692,               -0,               -0, -5.456320501e-16,     -37597.65952,      37597.65952
           0.103,             7121,            0.063,               45,              360,              360,   0.007048139845,     -27.98767321,      6672.376953,     0.5803867079,     0.5803867079, -0.0009221760649,      5.634822381,      5.634822381,  -0.008953165692,               -0,               -0, -6.550609207e-16,     -37597.65952,      37597.65952
