Radius_1, Radius_2, Radius_3, Velocity_1, Velocity_2, Velocity_3, Mass, Adjoint Variables...
     1.093335469,    -0.2135915464,   0.002132576035,     0.1852206545,      0.902517049,   -0.01764587638,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.41
     1.095148115,    -0.2045587605,   0.001956042277,     0.1773065136,     0.9040291934,   -0.01766066194,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.42
     1.096881563,    -0.1955111816,   0.001779367064,     0.1693813145,     0.9054756322,    -0.0176741672,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.43
     1.098535706,     -0.186449467,   0.001602563201,     0.1614455419,     0.9068563061,   -0.01768639188,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.44
      1.10011044,    -0.1773742748,   0.001425643496,     0.1534996805,     0.9081711586,   -0.01769733578,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.45
     1.101605667,    -0.1682862635,   0.001248620756,     0.1455442151,     0.9094201356,   -0.01770699872,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.46
     1.103021294,    -0.1591860919,   0.001071507791,     0.1375796303,     0.9106031854,   -0.01771538059,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.47
     1.104357231,    -0.1500744197,  0.0008943174142,     0.1296064106,     0.9117202588,   -0.01772248132,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.48
     1.105613395,    -0.1409519068,  0.0007170624356,     0.1216250407,     0.9127713093,   -0.01772830088,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.49
     1.106789706,    -0.1318192137,  0.0005397556672,      0.113636005,     0.9137562924,   -0.01773283929,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             37.5
     1.107886091,    -0.1226770013,  0.0003624099201,     0.1056397881,     0.9146751666,   -0.01773609662,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.51
      1.10890248,    -0.1135259309,  0.0001850380046,    0.09763687453,     0.9155278925,     -0.017738073,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.52
     1.109838808,    -0.1043666641,  7.652729462e-06,    0.08962774876,     0.9163144333,   -0.01773876858,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.53
     1.110695016,   -0.09519986294, -0.0001697330983,    0.08161289532,     0.9170347545,   -0.01773818357,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.54
     1.111471048,   -0.08602618982, -0.0003471066741,    0.07359279876,     0.9176888241,   -0.01773631823,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.55
     1.112166856,   -0.07684630739, -0.0005244551962,    0.06556794362,     0.9182766127,   -0.01773317287,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.56
     1.112782393,    -0.0676608786,  -0.000701765866,    0.05753881448,     0.9187980931,   -0.01772874784,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.57
     1.113317619,   -0.05847056664, -0.0008790258887,    0.04950589595,     0.9192532407,   -0.01772304353,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.58
       1.1137725,   -0.04927603497,  -0.001056222474,     0.0414696727,     0.9196420333,   -0.01771606039,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.59
     1.114147003,   -0.04007794723,  -0.001233342835,    0.03343062943,      0.919964451,   -0.01770779891,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             37.6
     1.114441105,   -0.03087696726,  -0.001410374193,     0.0253892509,     0.9202204765,   -0.01769825963,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.61
     1.114654782,   -0.02167375906,  -0.001587303771,    0.01734602194,     0.9204100948,   -0.01768744313,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.62
      1.11478802,   -0.01246898676,    -0.0017641188,   0.009301427457,     0.9205332935,   -0.01767535005,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.63
     1.114840808,   -0.00326331462,  -0.001940806518,   0.001255952428,     0.9205900623,   -0.01766198105,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.64
     1.114813138,   0.005942593027,   -0.00211735417,  -0.006789918078,     0.9205803937,   -0.01764733688,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.65
      1.11470501,    0.01514807178,  -0.002293749008,    -0.0148356989,     0.9205042824,   -0.01763141829,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.66
     1.114516426,    0.02435245719,  -0.002469978291,   -0.02288090476,     0.9203617255,   -0.01761422611,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.67
     1.114247395,     0.0335550848,  -0.002646029288,   -0.03092505029,     0.9201527228,   -0.01759576119,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.68
      1.11389793,    0.04275529016,  -0.002821889275,      -0.03896765,     0.9198772763,   -0.01757602446,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.69
     1.113468049,    0.05195240886,  -0.002997545541,   -0.04700821826,     0.9195353904,   -0.01755501688,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             37.7
     1.112957774,    0.06114577653,   -0.00317298538,   -0.05504626932,     0.9191270721,   -0.01753273943,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.71
     1.112367134,    0.07033472889,    -0.0033481961,   -0.06308131729,     0.9186523308,   -0.01750919319,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.72
      1.11169616,    0.07951860177,  -0.003523165018,   -0.07111287612,     0.9181111782,   -0.01748437925,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.73
     1.110944889,    0.08869673113,  -0.003697879463,   -0.07914045961,     0.9175036287,   -0.01745829876,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.74
     1.110113365,    0.09786845308,  -0.003872326776,   -0.08716358142,     0.9168296989,   -0.01743095291,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.75
     1.109201634,     0.1070331039,  -0.004046494308,   -0.09518175501,     0.9160894082,   -0.01740234295,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.76
     1.108209748,     0.1161900201,  -0.004220369425,    -0.1031944937,      0.915282778,   -0.01737247016,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.77
     1.107137764,     0.1253385384,  -0.004393939506,    -0.1112013105,     0.9144098327,   -0.01734133588,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.78
     1.105985743,     0.1344779958,  -0.004567191942,    -0.1192017185,     0.9134705987,    -0.0173089415,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.79
     1.104753753,     0.1436077295,   -0.00474011414,    -0.1271952303,     0.9124651051,   -0.01727528846,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             37.8
     1.103441863,     0.1527270771,  -0.004912693521,    -0.1351813584,     0.9113933837,   -0.01724037823,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.81
     1.102050152,     0.1618353765,   -0.00508491752,    -0.1431596153,     0.9102554684,   -0.01720421235,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.82
     1.100578699,      0.170931966,  -0.005256773588,    -0.1511295128,     0.9090513959,   -0.01716679239,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.83
     1.099027591,     0.1800161841,  -0.005428249192,     -0.159090563,     0.9077812053,   -0.01712811999,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.84
     1.097396919,     0.1890873698,  -0.005599331818,    -0.1670422775,     0.9064449383,   -0.01708819681,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.85
     1.095686778,     0.1981448627,  -0.005770008965,    -0.1749841676,     0.9050426392,   -0.01704702459,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.86
      1.09389727,     0.2071880027,  -0.005940268152,    -0.1829157446,     0.9035743545,    -0.0170046051,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.87
     1.092028499,       0.21621613,  -0.006110096916,    -0.1908365193,     0.9020401338,   -0.01696094017,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.88
     1.090080577,     0.2252285857,   -0.00627948281,    -0.1987460024,     0.9004400288,   -0.01691603167,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.89
     1.088053619,     0.2342247112,   -0.00644841341,    -0.2066437044,     0.8987740941,   -0.01686988152,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             37.9
     1.085947744,     0.2432038484,  -0.006616876308,    -0.2145291353,     0.8970423867,    -0.0168224917,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.91
     1.083763078,     0.2521653399,  -0.006784859119,     -0.222401805,     0.8952449663,   -0.01677386425,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.92
     1.081499752,     0.2611085289,  -0.006952349475,    -0.2302612232,     0.8933818952,   -0.01672400122,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.93
       1.0791579,     0.2700327591,  -0.007119335032,    -0.2381068991,     0.8914532383,   -0.01667290476,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.94
     1.076737662,     0.2789373752,  -0.007285803466,    -0.2459383418,     0.8894590633,   -0.01662057703,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.95
     1.074239182,     0.2878217223,  -0.007451742475,    -0.2537550601,     0.8873994404,   -0.01656702027,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.96
     1.071662611,     0.2966851461,  -0.007617139782,    -0.2615565624,     0.8852744424,   -0.01651223677,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.97
     1.069008103,     0.3055269934,  -0.007781983129,    -0.2693423569,     0.8830841451,   -0.01645622885,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.98
     1.066275818,     0.3143466116,  -0.007946260286,    -0.2771119514,     0.8808286268,   -0.01639899891,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            37.99
      1.06346592,     0.3231433488,  -0.008109959042,    -0.2848648536,     0.8785079684,   -0.01634054938,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,               38
     1.060578578,     0.3319165541,  -0.008273067216,    -0.2926005706,     0.8761222538,   -0.01628088275,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.01
     1.057613967,     0.3406655773,  -0.008435572649,    -0.3003186096,     0.8736715696,   -0.01622000158,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.02
     1.054572266,     0.3493897693,  -0.008597463208,    -0.3080184771,     0.8711560051,   -0.01615790846,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.03
      1.05145366,     0.3580884815,  -0.008758726787,    -0.3156996794,     0.8685756523,   -0.01609460604,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.04
     1.048258337,     0.3667610667,  -0.008919351307,    -0.3233617227,     0.8659306062,   -0.01603009704,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.05
     1.044986491,     0.3754068783,  -0.009079324715,    -0.3310041125,     0.8632209646,   -0.01596438422,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.06
     1.041638322,      0.384025271,  -0.009238634988,    -0.3386263545,      0.860446828,   -0.01589747039,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.07
     1.038214033,     0.3926156002,  -0.009397270129,    -0.3462279535,        0.8576083,   -0.01582935844,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.08
     1.034713833,     0.4011772227,  -0.009555218173,    -0.3538084144,     0.8547054867,   -0.01576005129,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.09
     1.031137937,      0.409709496,  -0.009712467181,    -0.3613672417,     0.8517384976,   -0.01568955192,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             38.1
     1.027486562,     0.4182117791,  -0.009869005247,    -0.3689039394,     0.8487074448,   -0.01561786338,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.11
     1.023759933,     0.4266834318,   -0.01002482049,    -0.3764180115,     0.8456124433,   -0.01554498878,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.12
     1.019958279,     0.4351238152,   -0.01017990108,    -0.3839089614,     0.8424536113,   -0.01547093126,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.13
     1.016081833,     0.4435322916,   -0.01033423519,    -0.3913762923,     0.8392310699,   -0.01539569404,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.14
     1.012130833,     0.4519082246,   -0.01048781104,    -0.3988195071,     0.8359449432,    -0.0153192804,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.15
     1.008105525,      0.460250979,   -0.01064061689,    -0.4062381084,     0.8325953582,   -0.01524169367,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.16
     1.004006155,     0.4685599207,   -0.01079264101,    -0.4136315984,     0.8291824451,   -0.01516293724,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.17
     0.999832978,     0.4768344172,   -0.01094387174,    -0.4209994791,     0.8257063372,   -0.01508301456,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.18
    0.9955862524,     0.4850738372,   -0.01109429743,    -0.4283412522,     0.8221671709,   -0.01500192914,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.19
    0.9912662416,     0.4932775509,   -0.01124390646,    -0.4356564191,     0.8185650856,   -0.01491968456,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             38.2
    0.9868732143,     0.5014449297,   -0.01139268727,    -0.4429444807,      0.814900224,   -0.01483628445,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.21
     0.982407444,     0.5095753466,   -0.01154062831,    -0.4502049379,     0.8111727318,    -0.0147517325,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.22
    0.9778692093,     0.5176681761,   -0.01168771809,    -0.4574372911,     0.8073827581,   -0.01466603246,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.23
    0.9732587936,      0.525722794,   -0.01183394515,    -0.4646410406,     0.8035304551,   -0.01457918816,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.24
    0.9685764855,     0.5337385779,   -0.01197929805,    -0.4718156864,     0.7996159782,   -0.01449120348,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.25
    0.9638225785,     0.5417149069,   -0.01212376543,     -0.478960728,     0.7956394863,   -0.01440208236,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.26
    0.9589973712,     0.5496511615,   -0.01226733593,    -0.4860756649,     0.7916011413,    -0.0143118288,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.27
    0.9541011672,     0.5575467241,   -0.01240999824,    -0.4931599963,     0.7875011087,   -0.01422044689,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.28
     0.949134275,     0.5654009786,   -0.01255174112,    -0.5002132211,     0.7833395572,   -0.01412794076,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.29
    0.9440970082,     0.5732133107,   -0.01269255332,    -0.5072348379,     0.7791166589,   -0.01403431461,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             38.3
    0.9389896853,     0.5809831078,   -0.01283242369,    -0.5142243452,     0.7748325893,   -0.01393957272,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.31
      0.93381263,     0.5887097592,   -0.01297134107,    -0.5211812413,     0.7704875274,    -0.0138437194,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.32
    0.9285661708,     0.5963926557,   -0.01310929439,    -0.5281050241,     0.7660816557,   -0.01374675908,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.33
    0.9232506415,     0.6040311902,   -0.01324627258,    -0.5349951916,       0.76161516,   -0.01364869621,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.34
    0.9178663807,     0.6116247574,   -0.01338226465,    -0.5418512412,     0.7570882298,   -0.01354953533,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.35
    0.9124137321,      0.619172754,   -0.01351725964,    -0.5486726706,     0.7525010582,   -0.01344928105,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.36
    0.9068930444,     0.6266745785,   -0.01365124664,    -0.5554589769,     0.7478538416,   -0.01334793805,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.37
    0.9013046713,     0.6341296314,   -0.01378421479,    -0.5622096574,     0.7431467803,   -0.01324551106,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.38
    0.8956489717,     0.6415373153,   -0.01391615327,     -0.568924209,     0.7383800782,    -0.0131420049,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.39
    0.8899263093,     0.6488970348,   -0.01404705131,    -0.5756021287,     0.7335539427,   -0.01303742446,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             38.4
    0.8841370529,     0.6562081967,   -0.01417689819,    -0.5822429132,      0.728668585,   -0.01293177469,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.41
    0.8782815765,     0.6634702098,   -0.01430568325,    -0.5888460591,     0.7237242201,   -0.01282506062,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.42
    0.8723602588,     0.6706824851,   -0.01443339587,    -0.5954110632,     0.7187210667,   -0.01271728735,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.43
     0.866373484,     0.6778444359,   -0.01456002549,     -0.601937422,     0.7136593473,   -0.01260846005,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.44
    0.8603216409,     0.6849554776,   -0.01468556158,    -0.6084246319,     0.7085392881,   -0.01249858397,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.45
    0.8542051235,      0.692015028,   -0.01480999369,    -0.6148721895,     0.7033611195,   -0.01238766443,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.46
     0.848024331,     0.6990225071,   -0.01493331141,    -0.6212795912,     0.6981250754,   -0.01227570682,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.47
    0.8417796673,     0.7059773374,   -0.01505550438,    -0.6276463334,     0.6928313938,   -0.01216271661,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.48
    0.8354715415,     0.7128789437,   -0.01517656232,    -0.6339719127,     0.6874803167,   -0.01204869936,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.49
    0.8291003679,     0.7197267532,   -0.01529647496,    -0.6402558258,     0.6820720899,   -0.01193366068,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             38.5
    0.8226665656,     0.7265201958,   -0.01541523214,     -0.646497569,     0.6766069636,   -0.01181760627,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.51
    0.8161705587,     0.7332587037,   -0.01553282372,    -0.6526966394,     0.6710851915,    -0.0117005419,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.52
    0.8096127767,     0.7399417117,   -0.01564923963,    -0.6588525335,     0.6655070319,   -0.01158247344,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.53
    0.8029936537,     0.7465686572,   -0.01576446986,    -0.6649647486,     0.6598727468,   -0.01146340682,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.54
     0.796313629,     0.7531389804,   -0.01587850446,    -0.6710327816,     0.6541826027,   -0.01134334805,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.55
     0.789573147,      0.759652124,   -0.01599133354,      -0.67705613,     0.6484368701,   -0.01122230322,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.56
     0.782772657,     0.7661075334,   -0.01610294726,    -0.6830342913,     0.6426358237,    -0.0111002785,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.57
    0.7759126135,      0.772504657,   -0.01621333586,    -0.6889667633,     0.6367797425,   -0.01097728016,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.58
    0.7689934757,     0.7788429458,   -0.01632248964,    -0.6948530441,     0.6308689098,   -0.01085331452,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.59
    0.7620157082,     0.7851218536,   -0.01643039895,     -0.700692632,     0.6249036131,     -0.010728388,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             38.6
    0.7549797804,     0.7913408374,   -0.01653705422,    -0.7064850257,     0.6188841445,   -0.01060250711,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.61
    0.7478861667,     0.7974993569,   -0.01664244593,    -0.7122297243,     0.6128108002,   -0.01047567843,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.62
    0.7407353466,     0.8035968749,   -0.01674656465,    -0.7179262272,      0.606683881,   -0.01034790863,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.63
    0.7335278045,      0.809632857,   -0.01684940099,    -0.7235740343,      0.600503692,   -0.01021920447,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.64
    0.7262640299,     0.8156067722,   -0.01695094565,    -0.7291726458,      0.594270543,   -0.01008957277,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.65
    0.7189445172,     0.8215180924,   -0.01705118938,    -0.7347215625,     0.5879847482,   -0.00995902047,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.66
    0.7115697659,     0.8273662927,   -0.01715012301,    -0.7402202858,     0.5816466263,  -0.009827554575,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.67
    0.7041402805,     0.8331508515,   -0.01724773745,    -0.7456683175,     0.5752565006,  -0.009695182185,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.68
    0.6966565702,     0.8388712505,   -0.01734402366,      -0.75106516,     0.5688146992,  -0.009561910485,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.69
    0.6891191496,     0.8445269744,   -0.01743897268,    -0.7564103164,     0.5623215546,  -0.009427746749,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             38.7
    0.6815285378,     0.8501175115,   -0.01753257564,    -0.7617032903,     0.5557774043,  -0.009292698338,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.71
    0.6738852593,     0.8556423536,   -0.01762482373,    -0.7669435863,     0.5491825901,  -0.009156772706,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.72
    0.6661898433,     0.8611009956,    -0.0177157082,    -0.7721307094,     0.5425374589,  -0.009019977393,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.73
     0.658442824,     0.8664929362,    -0.0178052204,    -0.7772641657,     0.5358423623,  -0.008882320033,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.74
    0.6506447406,     0.8718176775,   -0.01789335175,    -0.7823434618,     0.5290976566,  -0.008743808348,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.75
     0.642796137,     0.8770747252,   -0.01798009375,    -0.7873681053,     0.5223037032,  -0.008604450154,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.76
    0.6348975623,     0.8822635886,   -0.01806543796,    -0.7923376049,     0.5154608682,  -0.008464253357,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.77
    0.6269495703,     0.8873837808,   -0.01814937605,    -0.7972514699,     0.5085695227,  -0.008323225957,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.78
      0.61895272,     0.8924348186,   -0.01823189974,    -0.8021092107,     0.5016300428,  -0.008181376049,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.79
    0.6109075748,     0.8974162225,   -0.01831300085,     -0.806910339,     0.4946428093,  -0.008038711818,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,             38.8
    0.6028147035,     0.9023275169,   -0.01839267129,    -0.8116543672,     0.4876082084,  -0.007895241546,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.81
    0.5946746794,     0.9071682301,   -0.01847090302,    -0.8163408091,     0.4805266312,   -0.00775097361,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.82
    0.5864880809,     0.9119378943,   -0.01854768813,    -0.8209691796,     0.4733984739,  -0.007605916481,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.83
     0.578255491,     0.9166360457,   -0.01862301875,    -0.8255389947,     0.4662241378,  -0.007460078728,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.84
    0.5699774978,     0.9212622245,   -0.01869688713,     -0.830049772,     0.4590040292,  -0.007313469013,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.85
     0.561654694,      0.925815975,   -0.01876928559,      -0.83450103,     0.4517385599,  -0.007166096099,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.86
    0.5532876772,     0.9302968458,   -0.01884020654,     -0.838892289,     0.4444281467,  -0.007017968844,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.87
    0.5448770498,     0.9347043896,   -0.01890964248,    -0.8432230704,     0.4370732116,  -0.006869096204,       0.97299934,              nan,              nan,              nan,             -nan,             -nan,             -nan,             -nan,            38.88
