Time (sec),Semi-Major Axis (km),Eccentricity,Inclination (deg),RAAN (deg),Argument of Periapsis (deg),True Anomaly (deg),Orbital Energy (km^2/sec^2),Radius_1 (km),Radius_2 (km),Radius_3 (km),Velocity_1 (km/s),Velocity_2 (km/s),Velocity_3 (km/s),Acceleration_1 (km/s^2),Acceleration_2 (km/s^2),Acceleration_3 (km/s^2),Angular_Momemntum_1 (km^2/s),Angular_Momemntum_2 (km^2/s),Angular_Momemntum_3 (km^2/s)
            1430,             7121,    0.06299999973,               45,                0,                0,      93.30490662,     -27.98767321,     -410.3833909,      5025.232428,      5025.232428,     -7.484091416,    0.02836215396,    0.02836215396,  -0.007372864403,               -0,               -0,  2.245368898e-12,     -37597.65952,      37597.65952
            1440,             7121,    0.06299999973,               45,                0,                0,      93.90569687,     -27.98767321,       -485.20027,      5025.238591,      5025.238591,     -7.479148393,   -0.02711125591,   -0.02711125591,  -0.007358238296,               -0,               -0,  2.231487117e-12,     -37597.65952,      37597.65952
            1450,             7121,    0.06299999973,               45,                0,                0,      94.50569283,     -27.98767321,     -559.9636448,      5024.690579,      5024.690579,       -7.4733912,   -0.08247170883,   -0.08247170883,  -0.007343661269,               -0,               -0,  2.215108857e-12,     -37597.65952,      37597.65952
            1460,             7121,    0.06299999972,               45,                0,                0,       95.1048967,     -27.98767321,      -634.665393,      5023.589552,      5023.589552,     -7.466823699,    -0.1377135045,    -0.1377135045,  -0.007329134688,               -0,               -0,  2.282978791e-12,     -37597.65952,      37597.65952
            1470,             7121,    0.06299999972,               45,                0,                0,      95.70331074,     -27.98767321,     -709.2974309,      5021.936724,      5021.936724,     -7.459449819,    -0.1928310019,    -0.1928310019,  -0.007314659898,               -0,               -0,  2.280390194e-12,     -37597.65952,      37597.65952
            1480,             7121,    0.06299999972,               45,                0,                0,      96.30093728,     -27.98767321,     -783.8517147,      5019.733365,      5019.733365,     -7.451273554,    -0.2478186192,    -0.2478186192,   -0.00730023822,               -0,               -0,  2.153297329e-12,     -37597.65952,      37597.65952
            1490,             7121,    0.06299999972,               45,                0,                0,      96.89777874,     -27.98767321,     -858.3202408,      5016.980803,      5016.980803,     -7.442298961,    -0.3026708342,    -0.3026708342,  -0.007285870952,               -0,               -0,   2.25888402e-12,     -37597.65952,      37597.65952
            1500,             7121,    0.06299999972,               45,                0,                0,      97.49383761,     -27.98767321,     -932.6950466,      5013.680418,      5013.680418,     -7.432530162,     -0.357382184,     -0.357382184,  -0.007271559371,               -0,               -0,  2.244491492e-12,     -37597.65952,      37597.65952
            1510,             7121,    0.06299999971,               45,                0,                0,      98.08911645,     -27.98767321,     -1006.968211,      5009.833646,      5009.833646,     -7.421971335,    -0.4119472652,    -0.4119472652,   -0.00725730473,               -0,               -0,  2.154707637e-12,     -37597.65952,      37597.65952
            1520,             7121,    0.06299999971,               45,                0,                0,      98.68361789,     -27.98767321,     -1081.131854,      5005.441978,      5005.441978,     -7.410626721,    -0.4663607338,    -0.4663607338,  -0.007243108261,               -0,               -0,  2.415440179e-12,     -37597.65952,      37597.65952
            1530,             7121,    0.06299999971,               45,                0,                0,      99.27734465,     -27.98767321,      -1155.17814,      5000.506955,      5000.506955,     -7.398500617,    -0.5206173052,    -0.5206173052,  -0.007228971171,               -0,               -0,   2.20885976e-12,     -37597.65952,      37597.65952
            1540,             7121,    0.06299999971,               45,                0,                0,      99.87029949,     -27.98767321,     -1229.099276,      4995.030172,      4995.030172,     -7.385597373,    -0.5747117543,    -0.5747117543,  -0.007214894649,               -0,               -0,  2.141153982e-12,     -37597.65952,      37597.65952
            1550,             7121,    0.06299999971,               45,                0,                0,      100.4624853,     -27.98767321,     -1302.887512,      4989.013277,      4989.013277,     -7.371921397,    -0.6286389151,    -0.6286389151,   -0.00720087986,               -0,               -0,  2.130589732e-12,     -37597.65952,      37597.65952
            1560,             7121,    0.06299999971,               45,                0,                0,      101.0539049,     -27.98767321,     -1376.535143,      4982.457969,      4982.457969,     -7.357477146,    -0.6823936812,    -0.6823936812,  -0.007186927946,               -0,               -0,  2.305504609e-12,     -37597.65952,      37597.65952
            1570,             7121,     0.0629999997,               45,                0,                0,      101.6445614,     -27.98767321,     -1450.034509,      4975.365995,      4975.365995,     -7.342269131,     -0.735971005,     -0.735971005,  -0.007173040032,               -0,               -0,  2.422992045e-12,     -37597.65952,      37597.65952
            1580,             7121,     0.0629999997,               45,                0,                0,      102.2344577,     -27.98767321,     -1523.377995,      4967.739157,      4967.739157,     -7.326301912,    -0.7893658981,    -0.7893658981,  -0.007159217217,               -0,               -0,  1.990611395e-12,     -37597.65952,      37597.65952
            1590,             7121,     0.0629999997,               45,                0,                0,       102.823597,     -27.98767321,     -1596.558032,      4959.579302,      4959.579302,     -7.309580094,    -0.8425734311,    -0.8425734311,  -0.007145460582,               -0,               -0,  1.748261912e-12,     -37597.65952,      37597.65952
            1600,             7121,     0.0629999997,               45,                0,                0,      103.4119825,     -27.98767321,     -1669.567097,      4950.888329,      4950.888329,     -7.292108333,     -0.895588733,     -0.895588733,  -0.007131771186,               -0,               -0,  2.623010669e-12,     -37597.65952,      37597.65952
            1610,             7121,     0.0629999997,               45,                0,                0,      103.9996175,     -27.98767321,     -1742.397714,      4941.668184,      4941.668184,     -7.273891327,    -0.9484069918,    -0.9484069918,  -0.007118150068,               -0,               -0,  1.886786971e-12,     -37597.65952,      37597.65952
            1620,             7121,     0.0629999997,               45,                0,                0,      104.5865051,     -27.98767321,     -1815.042455,      4931.920862,      4931.920862,     -7.254933819,     -1.001023454,     -1.001023454,  -0.007104598246,               -0,               -0,  2.575507965e-12,     -37597.65952,      37597.65952
            1630,             7121,    0.06299999969,               45,                0,                0,      105.1726489,     -27.98767321,     -1887.493938,      4921.648403,      4921.648403,     -7.235240594,     -1.053433424,     -1.053433424,  -0.007091116717,               -0,               -0,  2.426086512e-12,     -37597.65952,      37597.65952
            1640,             7121,    0.06299999969,               45,                0,                0,      105.7580521,     -27.98767321,     -1959.744831,      4910.852897,      4910.852897,     -7.214816479,     -1.105632264,     -1.105632264,  -0.007077706461,               -0,               -0,  2.376332611e-12,     -37597.65952,      37597.65952
            1650,             7121,    0.06299999969,               45,                0,                0,      106.3427184,     -27.98767321,     -2031.787848,      4899.536477,      4899.536477,     -7.193666339,     -1.157615394,     -1.157615394,  -0.007064368435,               -0,               -0,  2.205774135e-12,     -37597.65952,      37597.65952
            1660,             7121,    0.06299999969,               45,                0,                0,      106.9266512,     -27.98767321,     -2103.615754,      4887.701323,      4887.701323,     -7.171795077,     -1.209378293,     -1.209378293,  -0.007051103578,               -0,               -0,  2.585911157e-12,     -37597.65952,      37597.65952
            1670,             7121,    0.06299999969,               45,                0,                0,      107.5098542,     -27.98767321,     -2175.221362,       4875.34966,       4875.34966,     -7.149207636,     -1.260916496,     -1.260916496,   -0.00703791281,               -0,               -0,  2.588826927e-12,     -37597.65952,      37597.65952
            1680,             7121,    0.06299999969,               45,                0,                0,       108.092331,     -27.98767321,     -2246.597536,      4862.483757,      4862.483757,     -7.125908992,     -1.312225596,     -1.312225596,   -0.00702479703,               -0,               -0,  1.799691548e-12,     -37597.65952,      37597.65952
            1690,             7121,    0.06299999968,               45,                0,                0,      108.6740853,     -27.98767321,     -2317.737188,      4849.105926,      4849.105926,     -7.101904157,     -1.363301241,     -1.363301241,  -0.007011757121,               -0,               -0,  1.981269177e-12,     -37597.65952,      37597.65952
            1700,             7121,    0.06299999968,               45,                0,                0,      109.2551209,     -27.98767321,     -2388.633282,      4835.218524,      4835.218524,     -7.077198173,     -1.414139138,     -1.414139138,  -0.006998793944,               -0,               -0,  2.348321675e-12,     -37597.65952,      37597.65952
            1710,             7121,    0.06299999968,               45,                0,                0,      109.8354416,     -27.98767321,     -2459.278831,       4820.82395,       4820.82395,     -7.051796119,     -1.464735048,     -1.464735048,  -0.006985908345,               -0,               -0,  1.705581692e-12,     -37597.65952,      37597.65952
            1720,             7121,    0.06299999968,               45,                0,                0,      110.4150513,     -27.98767321,     -2529.666901,      4805.924644,      4805.924644,     -7.025703101,      -1.51508479,      -1.51508479,   -0.00697310115,               -0,               -0,  1.797286492e-12,     -37597.65952,      37597.65952
            1730,             7121,    0.06299999968,               45,                0,                0,      110.9939539,     -27.98767321,     -2599.790607,      4790.523089,      4790.523089,     -6.998924255,     -1.565184237,     -1.565184237,  -0.006960373167,               -0,               -0,  2.048857721e-12,     -37597.65952,      37597.65952
            1740,             7121,    0.06299999968,               45,                0,                0,      111.5721535,     -27.98767321,     -2669.643117,      4774.621807,      4774.621807,     -6.971464748,     -1.615029318,     -1.615029318,  -0.006947725186,               -0,               -0,  2.093859157e-12,     -37597.65952,      37597.65952
            1750,             7121,    0.06299999967,               45,                0,                0,       112.149654,     -27.98767321,      -2739.21765,      4758.223364,      4758.223364,     -6.943329771,     -1.664616018,     -1.664616018,  -0.006935157981,               -0,               -0,  2.300754299e-12,     -37597.65952,      37597.65952
            1760,             7121,    0.06299999967,               45,                0,                0,      112.7264595,     -27.98767321,     -2808.507478,      4741.330361,      4741.330361,     -6.914524544,     -1.713940376,     -1.713940376,  -0.006922672308,               -0,               -0,  2.287247403e-12,     -37597.65952,      37597.65952
            1770,             7121,    0.06299999967,               45,                0,                0,      113.3025742,     -27.98767321,     -2877.505924,      4723.945444,      4723.945444,      -6.88505431,     -1.762998484,     -1.762998484,  -0.006910268905,               -0,               -0,  2.280935924e-12,     -37597.65952,      37597.65952
            1780,             7121,    0.06299999967,               45,                0,                0,      113.8780021,     -27.98767321,     -2946.206365,      4706.071292,      4706.071292,     -6.854924337,     -1.811786489,     -1.811786489,  -0.006897948494,               -0,               -0,   2.65324676e-12,     -37597.65952,      37597.65952
            1790,             7121,    0.06299999967,               45,                0,                0,      114.4527477,     -27.98767321,      -3014.60223,      4687.710627,      4687.710627,     -6.824139916,     -1.860300593,     -1.860300593,  -0.006885711781,               -0,               -0,  2.080456385e-12,     -37597.65952,      37597.65952
            1800,             7121,    0.06299999967,               45,                0,                0,       115.026815,     -27.98767321,        -3082.687,      4668.866206,      4668.866206,     -6.792706359,      -1.90853705,      -1.90853705,  -0.006873559455,               -0,               -0,  2.691696363e-12,     -37597.65952,      37597.65952
            1810,             7121,    0.06299999967,               45,                0,                0,      115.6002085,     -27.98767321,     -3150.454211,      4649.540824,      4649.540824,     -6.760629002,     -1.956492165,     -1.956492165,   -0.00686149219,               -0,               -0,  1.693233139e-12,     -37597.65952,      37597.65952
            1820,             7121,    0.06299999966,               45,                0,                0,      116.1729325,     -27.98767321,     -3217.897452,      4629.737312,      4629.737312,     -6.727913197,       -2.0041623,       -2.0041623,  -0.006849510643,               -0,               -0,  2.175002532e-12,     -37597.65952,      37597.65952
            1830,             7121,    0.06299999966,               45,                0,                0,      116.7449914,     -27.98767321,     -3285.010364,       4609.45854,       4609.45854,     -6.694564317,     -2.051543865,     -2.051543865,  -0.006837615455,               -0,               -0,  1.997038744e-12,     -37597.65952,      37597.65952
            1840,             7121,    0.06299999966,               45,                0,                0,      117.3163897,     -27.98767321,     -3351.786646,      4588.707409,      4588.707409,     -6.660587753,     -2.098633325,     -2.098633325,  -0.006825807253,               -0,               -0,  2.575561791e-12,     -37597.65952,      37597.65952
            1850,             7121,    0.06299999966,               45,                0,                0,      117.8871317,     -27.98767321,     -3418.220045,      4567.486858,      4567.486858,     -6.625988913,     -2.145427192,     -2.145427192,  -0.006814086649,               -0,               -0,  1.712103765e-12,     -37597.65952,      37597.65952
            1860,             7121,    0.06299999966,               45,                0,                0,      118.4572221,     -27.98767321,     -3484.304368,      4545.799862,      4545.799862,     -6.590773222,     -2.191922034,     -2.191922034,  -0.006802454239,               -0,               -0,  2.028779042e-12,     -37597.65952,      37597.65952
            1870,             7121,    0.06299999966,               45,                0,                0,      119.0266655,     -27.98767321,     -3550.033472,      4523.649426,      4523.649426,     -6.554946119,     -2.238114467,     -2.238114467,  -0.006790910606,               -0,               -0,  1.922794712e-12,     -37597.65952,      37597.65952
            1880,             7121,    0.06299999966,               45,                0,                0,      119.5954664,     -27.98767321,      -3615.40127,      4501.038591,      4501.038591,     -6.518513058,     -2.284001157,     -2.284001157,  -0.006779456316,               -0,               -0,  1.975662656e-12,     -37597.65952,      37597.65952
            1890,             7121,    0.06299999965,               45,                0,                0,      120.1636295,     -27.98767321,     -3680.401731,      4477.970433,      4477.970433,     -6.481479508,      -2.32957882,      -2.32957882,  -0.006768091923,               -0,               -0,  1.353664007e-12,     -37597.65952,      37597.65952
            1900,             7121,    0.06299999965,               45,                0,                0,      120.7311594,     -27.98767321,     -3745.028877,      4454.448056,      4454.448056,     -6.443850949,     -2.374844221,     -2.374844221,  -0.006756817966,               -0,               -0,  1.984740239e-12,     -37597.65952,      37597.65952
            1910,             7121,    0.06299999965,               45,                0,                0,       121.298061,     -27.98767321,     -3809.276785,        4430.4746,        4430.4746,     -6.405632874,     -2.419794175,     -2.419794175,  -0.006745634972,               -0,               -0,  2.151747063e-12,     -37597.65952,      37597.65952
            1920,             7121,    0.06299999965,               45,                0,                0,      121.8643389,     -27.98767321,     -3873.139588,      4406.053234,      4406.053234,     -6.366830787,     -2.464425545,     -2.464425545,  -0.006734543453,               -0,               -0,  2.012936437e-12,     -37597.65952,      37597.65952
            1930,             7121,    0.06299999965,               45,                0,                0,       122.429998,     -27.98767321,     -3936.611472,      4381.187161,      4381.187161,     -6.327450202,     -2.508735241,     -2.508735241,  -0.006723543908,               -0,               -0,  2.465188955e-12,     -37597.65952,      37597.65952
            1940,             7121,    0.06299999965,               45,                0,                0,      122.9950431,     -27.98767321,     -3999.686682,      4355.879612,      4355.879612,     -6.287496645,     -2.552720222,     -2.552720222,  -0.006712636823,               -0,               -0,  1.643062066e-12,     -37597.65952,      37597.65952
            1950,             7121,    0.06299999965,               45,                0,                0,       123.559479,     -27.98767321,     -4062.359514,      4330.133849,      4330.133849,     -6.246975648,     -2.596377493,     -2.596377493,  -0.006701822672,               -0,               -0,  1.298211559e-12,     -37597.65952,      37597.65952
            1960,             7121,    0.06299999965,               45,                0,                0,      124.1233107,     -27.98767321,     -4124.624322,      4303.953164,      4303.953164,     -6.205892753,     -2.639704108,     -2.639704108,  -0.006691101916,               -0,               -0,  1.362968416e-12,     -37597.65952,      37597.65952
            1970,             7121,    0.06299999964,               45,                0,                0,      124.6865431,     -27.98767321,     -4186.475514,      4277.340879,      4277.340879,     -6.164253511,     -2.682697164,     -2.682697164,  -0.006680475002,               -0,               -0,  2.494442807e-12,     -37597.65952,      37597.65952
            1980,             7121,    0.06299999964,               45,                0,                0,      125.2491811,     -27.98767321,     -4247.907556,      4250.300342,      4250.300342,     -6.122063477,     -2.725353806,     -2.725353806,  -0.006669942369,               -0,               -0,  1.313113245e-12,     -37597.65952,      37597.65952
            1990,             7121,    0.06299999964,               45,                0,                0,      125.8112298,     -27.98767321,     -4308.914967,      4222.834933,      4222.834933,     -6.079328215,     -2.767671224,     -2.767671224,  -0.006659504441,               -0,               -0,  1.595452237e-12,     -37597.65952,      37597.65952
            2000,             7121,    0.06299999964,               45,                0,                0,      126.3726942,     -27.98767321,     -4369.492321,      4194.948058,      4194.948058,     -6.036053293,     -2.809646654,     -2.809646654,   -0.00664916163,               -0,               -0,  1.388220434e-12,     -37597.65952,      37597.65952
            2010,             7121,    0.06299999964,               45,                0,                0,      126.9335793,     -27.98767321,     -4429.634252,      4166.643149,      4166.643149,     -5.992244285,     -2.851277374,     -2.851277374,   -0.00663891434,               -0,               -0,  1.670760904e-12,     -37597.65952,      37597.65952
            2020,             7121,    0.06299999964,               45,                0,                0,      127.4938902,     -27.98767321,     -4489.335445,      4137.923668,      4137.923668,     -5.947906769,     -2.892560709,     -2.892560709,  -0.006628762959,               -0,               -0,  1.336456269e-12,     -37597.65952,      37597.65952
            2030,             7121,    0.06299999964,               45,                0,                0,      128.0536322,     -27.98767321,     -4548.590644,      4108.793102,      4108.793102,     -5.903046329,     -2.933494026,     -2.933494026,  -0.006618707869,               -0,               -0,  1.677631759e-12,     -37597.65952,      37597.65952
            2040,             7121,    0.06299999964,               45,                0,                0,      128.6128102,     -27.98767321,     -4607.394648,      4079.254963,      4079.254963,     -5.857668549,     -2.974074735,     -2.974074735,  -0.006608749437,               -0,               -0,  2.581488795e-12,     -37597.65952,      37597.65952
            2050,             7121,    0.06299999964,               45,                0,                0,      129.1714295,     -27.98767321,      -4665.74231,      4049.312791,      4049.312791,     -5.811779018,     -3.014300291,     -3.014300291,  -0.006598888023,               -0,               -0,  1.533080282e-12,     -37597.65952,      37597.65952
            2060,             7121,    0.06299999963,               45,                0,                0,      129.7294953,     -27.98767321,     -4723.628541,       4018.97015,       4018.97015,     -5.765383328,     -3.054168188,     -3.054168188,  -0.006589123974,               -0,               -0,  1.201816894e-12,     -37597.65952,      37597.65952
            2070,             7121,    0.06299999963,               45,                0,                0,      130.2870128,     -27.98767321,     -4781.048308,      3988.230628,      3988.230628,     -5.718487072,     -3.093675965,     -3.093675965,  -0.006579457628,               -0,               -0,  2.234496749e-12,     -37597.65952,      37597.65952
            2080,             7121,    0.06299999963,               45,                0,                0,      130.8439873,     -27.98767321,     -4837.996632,      3957.097839,      3957.097839,     -5.671095843,       -3.1328212,       -3.1328212,  -0.006569889313,               -0,               -0,  1.650880328e-12,     -37597.65952,      37597.65952
            2090,             7121,    0.06299999963,               45,                0,                0,       131.400424,     -27.98767321,     -4894.468593,       3925.57542,       3925.57542,     -5.623215236,     -3.171601515,     -3.171601515,  -0.006560419349,               -0,               -0,  1.188657158e-12,     -37597.65952,      37597.65952
            2100,             7121,    0.06299999963,               45,                0,                0,      131.9563283,     -27.98767321,     -4950.459324,      3893.667033,      3893.667033,     -5.574850849,     -3.210014569,     -3.210014569,  -0.006551048043,               -0,               -0,  1.197430452e-12,     -37597.65952,      37597.65952
            2110,             7121,    0.06299999963,               45,                0,                0,      132.5117055,     -27.98767321,     -5005.964016,      3861.376361,      3861.376361,     -5.526008275,     -3.248058065,     -3.248058065,  -0.006541775695,               -0,               -0,  1.399646558e-12,     -37597.65952,      37597.65952
            2120,             7121,    0.06299999963,               45,                0,                0,       133.066561,     -27.98767321,     -5060.977915,      3828.707111,      3828.707111,     -5.476693111,     -3.285729743,     -3.285729743,  -0.006532602597,               -0,               -0,  8.585774405e-13,     -37597.65952,      37597.65952
            2130,             7121,    0.06299999963,               45,                0,                0,      133.6209001,     -27.98767321,     -5115.496322,      3795.663013,      3795.663013,     -5.426910951,     -3.323027382,     -3.323027382,  -0.006523529029,               -0,               -0,  2.263281911e-12,     -37597.65952,      37597.65952
            2140,             7121,    0.06299999963,               45,                0,                0,      134.1747282,     -27.98767321,     -5169.514596,      3762.247817,      3762.247817,     -5.376667388,     -3.359948803,     -3.359948803,  -0.006514555264,               -0,               -0,  8.246525039e-13,     -37597.65952,      37597.65952
            2150,             7121,    0.06299999963,               45,                0,                0,      134.7280508,     -27.98767321,      -5223.02815,      3728.465298,      3728.465298,     -5.325968013,     -3.396491862,     -3.396491862,  -0.006505681568,               -0,               -0,  1.023487912e-12,     -37597.65952,      37597.65952
            2160,             7121,    0.06299999962,               45,                0,                0,      135.2808734,     -27.98767321,     -5276.032455,      3694.319248,      3694.319248,     -5.274818417,     -3.432654455,     -3.432654455,  -0.006496908196,               -0,               -0,  1.434949699e-12,     -37597.65952,      37597.65952
            2170,             7121,    0.06299999962,               45,                0,                0,      135.8332013,     -27.98767321,     -5328.523036,      3659.813484,      3659.813484,     -5.223224186,     -3.468434515,     -3.468434515,  -0.006488235396,               -0,               -0,  2.500568566e-12,     -37597.65952,      37597.65952
            2180,             7121,    0.06299999962,               45,                0,                0,      136.3850401,     -27.98767321,     -5380.495475,       3624.95184,       3624.95184,     -5.171190906,     -3.503830012,     -3.503830012,  -0.006479663409,               -0,               -0,  9.514742122e-13,     -37597.65952,      37597.65952
            2190,             7121,    0.06299999962,               45,                0,                0,      136.9363953,     -27.98767321,      -5431.94541,      3589.738172,      3589.738172,     -5.118724159,     -3.538838954,     -3.538838954,  -0.006471192467,               -0,               -0,  1.049929024e-12,     -37597.65952,      37597.65952
            2200,             7121,    0.06299999962,               45,                0,                0,      137.4872724,     -27.98767321,     -5482.868532,      3554.176356,      3554.176356,     -5.065829522,     -3.573459384,     -3.573459384,  -0.006462822795,               -0,               -0,  2.258067144e-12,     -37597.65952,      37597.65952
            2210,             7121,    0.06299999962,               45,                0,                0,       138.037677,     -27.98767321,     -5533.260592,      3518.270286,      3518.270286,      -5.01251257,     -3.607689382,     -3.607689382,   -0.00645455461,               -0,               -0,  2.449654451e-12,     -37597.65952,      37597.65952
            2220,             7121,    0.06299999962,               45,                0,                0,      138.5876147,     -27.98767321,     -5583.117394,      3482.023876,      3482.023876,     -4.958778876,     -3.641527061,     -3.641527061,  -0.006446388123,               -0,               -0,  8.465960347e-13,     -37597.65952,      37597.65952
            2230,             7121,    0.06299999962,               45,                0,                0,      139.1370909,     -27.98767321,     -5632.434799,      3445.441058,      3445.441058,     -4.904634005,     -3.674970573,     -3.674970573,  -0.006438323536,               -0,               -0,   2.41487369e-12,     -37597.65952,      37597.65952
            2240,             7121,    0.06299999962,               45,                0,                0,      139.6861115,     -27.98767321,     -5681.208722,      3408.525784,      3408.525784,     -4.850083521,     -3.708018101,     -3.708018101,  -0.006430361048,               -0,               -0,  9.840347783e-13,     -37597.65952,      37597.65952
            2250,             7121,    0.06299999962,               45,                0,                0,      140.2346819,     -27.98767321,     -5729.435136,      3371.282022,      3371.282022,     -4.795132982,     -3.740667866,     -3.740667866,  -0.006422500846,               -0,               -0,  1.050303698e-12,     -37597.65952,      37597.65952
            2260,             7121,    0.06299999962,               45,                0,                0,      140.7828078,     -27.98767321,     -5777.110067,      3333.713759,      3333.713759,     -4.739787941,     -3.772918119,     -3.772918119,  -0.006414743114,               -0,               -0,  1.299371114e-12,     -37597.65952,      37597.65952
            2270,             7121,    0.06299999962,               45,                0,                0,      141.3304949,     -27.98767321,     -5824.229598,      3295.824997,      3295.824997,     -4.684053946,     -3.804767147,     -3.804767147,   -0.00640708803,               -0,               -0,  1.818292667e-12,     -37597.65952,      37597.65952
            2280,             7121,    0.06299999961,               45,                0,                0,      141.8777489,     -27.98767321,     -5870.789868,      3257.619759,      3257.619759,      -4.62793654,     -3.836213271,     -3.836213271,  -0.006399535764,               -0,               -0,  1.251493199e-12,     -37597.65952,      37597.65952
            2290,             7121,    0.06299999961,               45,                0,                0,      142.4245754,     -27.98767321,      -5916.78707,       3219.10208,       3219.10208,     -4.571441262,     -3.867254842,     -3.867254842,   -0.00639208648,               -0,               -0,  1.176391775e-12,     -37597.65952,      37597.65952
            2300,             7121,    0.06299999961,               45,                0,                0,      142.9709802,     -27.98767321,     -5962.217452,      3180.276016,      3180.276016,     -4.514573642,     -3.897890245,     -3.897890245,  -0.006384740337,               -0,               -0,  2.208444441e-12,     -37597.65952,      37597.65952
            2310,             7121,    0.06299999961,               45,                0,                0,       143.516969,     -27.98767321,      -6007.07732,      3141.145635,      3141.145635,     -4.457339208,     -3.928117896,     -3.928117896,  -0.006377497489,               -0,               -0,  1.124992281e-12,     -37597.65952,      37597.65952
            2320,             7121,    0.06299999961,               45,                0,                0,      144.0625474,     -27.98767321,     -6051.363032,      3101.715022,      3101.715022,     -4.399743479,     -3.957936245,     -3.957936245,  -0.006370358083,               -0,               -0,  8.132190289e-13,     -37597.65952,      37597.65952
            2330,             7121,    0.06299999961,               45,                0,                0,      144.6077214,     -27.98767321,     -6095.071003,      3061.988279,      3061.988279,      -4.34179197,      -3.98734377,      -3.98734377,   -0.00636332226,               -0,               -0,  1.124276829e-12,     -37597.65952,      37597.65952
            2340,             7121,    0.06299999961,               45,                0,                0,      145.1524966,     -27.98767321,     -6138.197704,      3021.969521,      3021.969521,     -4.283490189,     -4.016338983,     -4.016338983,  -0.006356390159,               -0,               -0,  1.846444865e-12,     -37597.65952,      37597.65952
            2350,             7121,    0.06299999961,               45,                0,                0,      145.6968789,     -27.98767321,     -6180.739658,      2981.662879,      2981.662879,     -4.224843638,     -4.044920423,     -4.044920423,   -0.00634956191,               -0,               -0,  2.532457834e-12,     -37597.65952,      37597.65952
            2360,             7121,    0.06299999961,               45,                0,                0,      146.2408739,     -27.98767321,     -6222.693446,      2941.072497,      2941.072497,     -4.165857812,     -4.073086663,     -4.073086663,   -0.00634283764,               -0,               -0,   2.36928019e-12,     -37597.65952,      37597.65952
            2370,             7121,    0.06299999961,               45,                0,                0,      146.7844876,     -27.98767321,     -6264.055701,      2900.202534,      2900.202534,       -4.1065382,     -4.100836303,     -4.100836303,  -0.006336217472,               -0,               -0,  2.171517968e-12,     -37597.65952,      37597.65952
            2380,             7121,    0.06299999961,               45,                0,                0,      147.3277258,     -27.98767321,     -6304.823115,      2859.057164,      2859.057164,     -4.046890284,     -4.128167973,     -4.128167973,  -0.006329701522,               -0,               -0,  3.276596583e-12,     -37597.65952,      37597.65952
            2390,             7121,    0.06299999961,               45,                0,                0,      147.8705943,     -27.98767321,     -6344.992431,      2817.640573,      2817.640573,      -3.98691954,     -4.155080333,     -4.155080333,  -0.006323289903,               -0,               -0,  1.912108355e-12,     -37597.65952,      37597.65952
            2400,             7121,    0.06299999961,               45,                0,                0,      148.4130989,     -27.98767321,     -6384.560448,      2775.956959,      2775.956959,     -3.926631435,     -4.181572071,     -4.181572071,  -0.006316982724,               -0,               -0,  3.311388543e-12,     -37597.65952,      37597.65952
            2410,             7121,    0.06299999961,               45,                0,                0,      148.9552455,     -27.98767321,      -6423.52402,      2734.010537,      2734.010537,     -3.866031433,     -4.207641904,     -4.207641904,  -0.006310780088,               -0,               -0,  1.843370763e-12,     -37597.65952,      37597.65952
            2420,             7121,    0.06299999961,               45,                0,                0,        149.49704,     -27.98767321,     -6461.880055,      2691.805532,      2691.805532,     -3.805124988,     -4.233288577,     -4.233288577,  -0.006304682095,               -0,               -0,  2.771152357e-12,     -37597.65952,      37597.65952
            2430,             7121,     0.0629999996,               45,                0,                0,      150.0384882,     -27.98767321,     -6499.625517,      2649.346181,      2649.346181,     -3.743917548,     -4.258510862,     -4.258510862,  -0.006298688841,               -0,               -0,  1.777531286e-12,     -37597.65952,      37597.65952
            2440,             7121,     0.0629999996,               45,                0,                0,      150.5795961,     -27.98767321,     -6536.757421,      2606.636733,      2606.636733,     -3.682414553,     -4.283307559,     -4.283307559,  -0.006292800418,               -0,               -0,  1.625918925e-12,     -37597.65952,      37597.65952
            2450,             7121,     0.0629999996,               45,                0,                0,      151.1203696,     -27.98767321,     -6573.272841,      2563.681452,      2563.681452,     -3.620621439,     -4.307677496,     -4.307677496,  -0.006287016914,               -0,               -0,   2.14529086e-12,     -37597.65952,      37597.65952
            2460,             7121,     0.0629999996,               45,                0,                0,      151.6608145,     -27.98767321,     -6609.168901,       2520.48461,       2520.48461,     -3.558543632,     -4.331619526,     -4.331619526,  -0.006281338413,               -0,               -0,  2.778334545e-12,     -37597.65952,      37597.65952
            2470,             7121,     0.0629999996,               45,                0,                0,      152.2009368,     -27.98767321,     -6644.442782,      2477.050492,      2477.050492,     -3.496186551,      -4.35513253,      -4.35513253,  -0.006275764997,               -0,               -0,  2.432035872e-12,     -37597.65952,      37597.65952
            2480,             7121,     0.0629999996,               45,                0,                0,      152.7407425,     -27.98767321,     -6679.091719,      2433.383393,      2433.383393,     -3.433555611,     -4.378215414,     -4.378215414,  -0.006270296741,               -0,               -0,  2.965991178e-12,     -37597.65952,      37597.65952
            2490,             7121,     0.0629999996,               45,                0,                0,      153.2802374,     -27.98767321,        -6713.113,      2389.487621,      2389.487621,     -3.370656216,     -4.400867112,     -4.400867112,  -0.006264933721,               -0,               -0,  2.732505324e-12,     -37597.65952,      37597.65952
